method,seed,epoch,seconds,learning_rate,loss,pde_loss,boundary_loss,interface_loss,keff,keff_error,flux_error,acceptance_score,paper_budget_reached
gipmnn,2026071102,34000,1770.8631674998906,0.001,1.7558598518371582,1.7485109567642212,0.007348912768065929,0.0,0.9685821794920301,0.00022483537156267917,0.0997236997551721,1.1638000624961733,0
gipmnn,2026071102,35000,1821.377741199918,0.001,0.5366427302360535,0.5293645858764648,0.007278171367943287,0.0,0.9686032678751424,0.00020306784151280087,0.08460376600620494,0.987346723067465,0
gipmnn,2026071102,36000,1868.398461600067,0.001,1.388329267501831,1.3816754817962646,0.006653795950114727,0.0,0.968623866320576,0.00018180602748146138,0.0792222494223002,0.9245431031451335,0
gipmnn,2026071102,37000,1913.1328441000078,0.001,0.27237826585769653,0.26574039459228516,0.006637860555201769,0.0,0.968543272028553,0.0002649958417083465,0.08700648237837778,1.0153870130984244,0
gipmnn,2026071102,38000,1957.7212706999853,0.001,0.7857152819633484,0.7799282670021057,0.005787002854049206,0.0,0.9685424119019596,0.0002658836684975639,0.08171521785001108,0.953636656824889,0
gipmnn,2026071102,39000,2002.3769388000946,0.001,0.45080646872520447,0.44461673498153687,0.006189736071974039,0.0,0.9685786876028504,0.00022843971629812142,0.0890991947459753,1.0398094802769968,0
gipmnn,2026071102,40000,2046.91509029991,0.001,0.628692090511322,0.622818648815155,0.005873453337699175,0.0,0.9686501155405564,0.000154711456898884,0.06882330409745024,0.803184857826653,0
gipmnn,2026071102,41000,2091.7924299000297,0.001,0.8515945076942444,0.8453532457351685,0.006241250317543745,0.0,0.96861384572951,0.00019214932957262355,0.085162358846137,0.9938656386674564,0
gipmnn,2026071102,42000,2136.6544397999533,0.001,1.218672275543213,1.212517499923706,0.006154732778668404,0.0,0.9686053487047943,0.00020091999918010257,0.08576175044893218,1.0008606858478688,0
gipmnn,2026071102,43000,2181.2860296000727,0.001,0.501930296421051,0.4944743812084198,0.007455902639776468,0.0,0.9686538935283241,0.00015081179983061492,0.07547067080003626,0.8807612594533221,0
gipmnn,2026071102,44000,2226.003714800114,0.001,0.3031356930732727,0.2960679531097412,0.007067739497870207,0.0,0.9686270809745338,0.00017848784626985325,0.08303962780673592,0.9690928462180926,0
gipmnn,2026071102,45000,2270.5864472000394,0.001,0.5402538776397705,0.5328887104988098,0.0073651475831866264,0.0,0.9686553419258727,0.00014931675694398753,0.0836504806452095,0.9762216488330863,0
gipmnn,2026071102,46000,2315.528834800003,0.001,0.8089055418968201,0.800946056842804,0.007959474809467793,0.0,0.9686545464409002,0.00015013786034246912,0.08694503160038808,1.0146698674305397,0
gipmnn,2026071102,47000,2360.441497700056,0.001,4.578401565551758,4.5698933601379395,0.008508323691785336,0.0,0.9685749577199109,0.0002322897193322948,0.10628931141406882,1.240422362688694,0
gipmnn,2026071102,48000,2405.255364400102,0.001,0.26686838269233704,0.25829532742500305,0.008573048748075962,0.0,0.9686530129251695,0.00015172076262439925,0.10208778361192072,1.1913895015862281,0
gipmnn,2026071102,49000,2449.8336610000115,0.001,0.3991026282310486,0.38993319869041443,0.009169420227408409,0.0,0.9686575886381709,0.00014699768974930962,0.09741477900303377,1.1368543903817778,0
gipmnn,2026071102,50000,2494.5592803000472,0.001,1.0329805612564087,1.0236766338348389,0.009303899481892586,0.0,0.9686473449009644,0.0001575713243555064,0.11102063623272958,1.2956380850612639,0
gipmnn,2026071102,51000,2538.811282000039,0.001,0.25321510434150696,0.24405257403850555,0.009162534028291702,0.0,0.9685838837882401,0.0002230761888520601,0.10345779991931282,1.207377928289992,0
gipmnn,2026071102,52000,2583.4057491000276,0.001,0.6996062397956848,0.6906125545501709,0.008993683382868767,0.0,0.9686512288538244,0.0001535622896114979,0.11066860485090127,1.2915297923968498,0
gipmnn,2026071102,53000,2628.1007477999665,0.001,0.33843958377838135,0.32925066351890564,0.009188920259475708,0.0,0.9686282177880979,0.00017731442186422447,0.12303152942506534,1.4358081577941526,0
gipmnn,2026071102,54000,2672.778047400061,0.001,0.20311030745506287,0.1944808065891266,0.00862949714064598,0.0,0.9686404416668102,0.00016469687571202846,0.10512884009998626,1.2268793775089424,0
gipmnn,2026071102,55000,2717.565716299927,0.001,0.24195879697799683,0.23360463976860046,0.00835416465997696,0.0,0.9686073531361129,0.00019885101557296812,0.10977962195889458,1.2811551437645246,0
gipmnn,2026071102,56000,2762.104463299969,0.001,1.9761321544647217,1.9678338766098022,0.008298278786242008,0.0,0.9686247239158541,0.00018092081352798767,0.09527077418826399,1.1118333277502566,0
gipmnn,2026071102,57000,2806.6647246000357,0.001,0.8472933769226074,0.8396245241165161,0.0076688663102686405,0.0,0.9686119319496054,0.00019412474235612986,0.11265266715897435,1.314684286702623,0
gipmnn,2026071102,58000,2851.5025921999477,0.001,0.18492761254310608,0.1767864227294922,0.008141194470226765,0.0,0.9686789898829488,0.0001249072223897962,0.10728748422529476,1.2520712844890154,0
gipmnn,2026071102,59000,2896.0961364000104,0.001,0.8323821425437927,0.8251002430915833,0.007281901780515909,0.0,0.968670685072066,0.0001334794879582978,0.11457064847127928,1.337067599562124,0
gipmnn,2026071102,60000,2941.182434099959,0.001,0.5885928869247437,0.5819541811943054,0.006638726685196161,0.0,0.9686517253705733,0.00015304978264521184,0.09886462390151243,1.1537744363447908,0
gipmnn,2026071102,61000,2985.854736600071,0.001,0.9645466208457947,0.9582139253616333,0.006332701072096825,0.0,0.9686760703009978,0.00012792082886272922,0.09797902009430787,1.1434392224618135,0
gipmnn,2026071102,62000,3030.6275847998913,0.001,0.2760293781757355,0.2703171968460083,0.005712172016501427,0.0,0.9686577859928912,0.00014679397926175414,0.10459610554391698,1.2206622344309235,0
gipmnn,2026071102,63000,3075.2811982000712,0.001,0.24084533751010895,0.23525576293468475,0.005589579697698355,0.0,0.9686889299900681,0.0001146469962138058,0.10353489574259106,1.2082776554779089,0
gipmnn,2026071102,64000,3120.0338222999126,0.001,1.5245081186294556,1.5194247961044312,0.005083320662379265,0.0,0.9686649062009898,0.00013944446636067495,0.09978924421397117,1.1645649824242739,0
gipmnn,2026071102,65000,3164.737713499926,0.001,0.5992761254310608,0.5938683748245239,0.005407727789133787,0.0,0.968718317190428,8.431338725432738e-05,0.07054485873359843,0.8232758231444127,0
gipmnn,2026071102,66000,3209.4491616000887,0.001,0.18008509278297424,0.17441269755363464,0.005672401748597622,0.0,0.9686991087904379,0.00010414038972144639,0.07170568095754931,0.8368229035284906,0
gipmnn,2026071102,67000,3254.347859499976,0.001,0.617689311504364,0.6133579015731812,0.004331408999860287,0.0,0.9687235104819335,7.89528468894421e-05,0.08597886753131334,1.0033944955106122,0
gipmnn,2026071102,68000,3299.3882776000537,0.001,2.29253888130188,2.288313627243042,0.00422534579411149,0.0,0.9686838212672445,0.00011992024438015042,0.08648355269088571,1.0092842952442083,0
gipmnn,2026071102,69000,3344.041499899933,0.001,0.48343098163604736,0.47988417744636536,0.003546792780980468,0.0,0.9687280746667447,7.424167346747e-05,0.07094536487891184,0.8279498282012866,0
gipmnn,2026071102,70000,3388.7345745000057,0.001,0.3484175503253937,0.345137357711792,0.003280204487964511,0.0,0.9687361226474986,6.593450918801755e-05,0.07203483174515841,0.8406641740402205,0
gipmnn,2026071102,71000,3433.4085935999174,0.001,0.6547256112098694,0.6516332030296326,0.003092424478381872,0.0,0.9687489402036211,5.2704166369603324e-05,0.05711680846116825,0.6665671793152862,0
gipmnn,2026071102,72000,3478.2314015999436,0.001,0.19003339111804962,0.18729639053344727,0.0027370054740458727,0.0,0.9687572583690581,4.411811616625425e-05,0.08022913267834508,0.9362936779752717,0
gipmnn,2026071102,73000,3522.8774939998984,0.001,0.6239742040634155,0.6212307810783386,0.002743396908044815,0.0,0.9687348976360382,6.719897188464514e-05,0.10426948372458314,1.216850477599934,0
gipmnn,2026071102,74000,3567.5144068999216,0.001,1.600160002708435,1.5978121757507324,0.0023478788789361715,0.0,0.9687398510588704,6.208602511313046e-05,0.0787094847682028,0.9185590137265756,0
gipmnn,2026071102,75000,3611.9241629000753,0.001,0.2569129467010498,0.25474196672439575,0.0021709888242185116,0.0,0.9687425651868936,5.928448916843815e-05,0.06758999940721153,0.7887918892635086,0
gipmnn,2026071102,76000,3656.6365124001168,0.001,1.5329301357269287,1.5308253765106201,0.002104806713759899,0.0,0.9687378426094027,6.415915627305882e-05,0.09287997380353188,1.0839321002186058,0
gipmnn,2026071102,77000,3701.314185099909,0.001,0.3805030882358551,0.37862128019332886,0.0018818211974576116,0.0,0.9687489693033325,5.267412950810633e-05,0.06898454028657895,0.805066523744036,0
gipmnn,2026071102,78000,3746.083450600039,0.001,0.32394394278526306,0.32185623049736023,0.0020877246279269457,0.0,0.9687454205851398,5.6337133422998344e-05,0.05276533331061817,0.6157843958386024,0
gipmnn,2026071102,79000,3790.8699701000005,0.001,0.25834301114082336,0.2564902603626251,0.0018527588108554482,0.0,0.9687664830463472,3.459636008756666e-05,0.06217308497154659,0.7255751677194775,0
gipmnn,2026071102,80000,3835.581183299888,0.001,1.5328601598739624,1.5312318801879883,0.001628299942240119,0.0,0.9687515335856345,5.002726503459035e-05,0.08406350287102964,0.9810417196226967,0
gipmnn,2026071102,81000,3880.137797500007,0.001,0.6002405881881714,0.5987528562545776,0.0014877347275614738,0.0,0.968763320427863,3.786083003410804e-05,0.07376913716064588,0.860903944083721,0
gipmnn,2026071102,82000,3924.7853951998986,0.001,1.226027488708496,1.2245573997497559,0.001470138318836689,0.0,0.9687542111407651,4.7263479804806466e-05,0.0769569415781445,0.8981064043756944,0
gipmnn,2026071102,83000,3969.651011500042,0.001,0.1371995061635971,0.13586649298667908,0.001333007588982582,0.0,0.9687775848780277,2.313699625549028e-05,0.07415006888690753,0.8653495108639195,0
gipmnn,2026071102,84000,4014.403038300108,0.001,0.12092345952987671,0.11970294266939163,0.001220514765009284,0.0,0.9687766313737873,2.4121207899113227e-05,0.07394032735428759,0.8629017756778964,0
gipmnn,2026071102,85000,4059.038317400031,0.001,0.1295153945684433,0.12792234122753143,0.0015930496156215668,0.0,0.9687483037341077,5.336113324968842e-05,0.07799997293411284,0.9102788364078149,0
gipmnn,2026071102,86000,4103.895392199978,0.001,0.2132599800825119,0.2115599364042282,0.001700050663203001,0.0,0.9687592725558585,4.2039062904128326e-05,0.06774328403234654,0.7905807584766426,0
gipmnn,2026071102,87000,4148.840285700047,0.001,1.0852751731872559,1.084238052368164,0.0010370974196121097,0.0,0.9687682768059467,3.274483283785351e-05,0.07207114782199378,0.8410879915740102,0
gipmnn,2026071102,88000,4193.629706300097,0.001,0.4851543605327606,0.483993798494339,0.0011605513282120228,0.0,0.968749379951747,5.225025624789266e-05,0.10348942286828049,1.2077469758692057,0
gipmnn,2026071102,89000,4238.292168099899,0.001,0.7676829695701599,0.7665321826934814,0.0011507781455293298,0.0,0.9687714822705836,2.9436136887248475e-05,0.08984196436151638,1.048477784071473,0
gipmnn,2026071102,90000,4283.007424799958,0.001,0.9315317869186401,0.9304685592651367,0.0010632331250235438,0.0,0.968759604300567,4.1696634427165454e-05,0.08494921206648273,0.9913781634124117,0
gipmnn,2026071102,91000,4327.765242200112,0.001,0.3533879220485687,0.35223710536956787,0.0011508070165291429,0.0,0.9687771724197718,2.3562737642652623e-05,0.06704210827156196,0.7823978651802114,0
gipmnn,2026071102,92000,4372.44619269995,0.001,0.2647785544395447,0.2636975347995758,0.0010810117237269878,0.0,0.9687776368166493,2.3083384961491747e-05,0.07559744080938943,0.882240696589831,0
gipmnn,2026071102,93000,4417.281819799915,0.001,0.30231064558029175,0.30127784609794617,0.0010327892377972603,0.0,0.9687735249370664,2.7327686760557966e-05,0.07365131743861668,0.859528958997954,0
gipmnn,2026071102,94000,4462.0830488000065,0.001,0.41006287932395935,0.40897586941719055,0.0010870193364098668,0.0,0.9687711543705657,2.9774596856195333e-05,0.07421803962496204,0.8661427460666843,0
gipmnn,2026071102,95000,4506.65289700008,0.001,0.13953278958797455,0.13860338926315308,0.0009293999755755067,0.0,0.9687812605772576,1.934292190590628e-05,0.09718393760434776,1.1341604145778612,0
gipmnn,2026071102,96000,4551.247988600051,0.001,0.157918319106102,0.1568850427865982,0.0010332699166610837,0.0,0.9687848032674072,1.568614016593655e-05,0.08738668358446679,1.0198240545288346,0
gipmnn,2026071102,97000,4596.064544599969,0.001,0.18717272579669952,0.1863330602645874,0.0008396696648560464,0.0,0.9687611597053732,4.0091138136614234e-05,0.10151810020202849,1.1847411563116013,0
gipmnn,2026071102,98000,4640.582830199972,0.001,0.40845581889152527,0.4075890779495239,0.000866753573063761,0.0,0.9687782609727391,2.243912805623538e-05,0.0648138719623115,0.7563938003257341,0
gipmnn,2026071102,99000,4685.258543200092,0.001,0.330025851726532,0.3293207287788391,0.0007051315042190254,0.0,0.9687621480737911,3.907093952194985e-05,0.09783970873694872,1.1418134247146476,0
gipmnn,2026071102,100000,4730.007145900046,0.001,0.47020506858825684,0.46946901082992554,0.0007360483868978918,0.0,0.9687262542516241,7.612071467375179e-05,0.09095730002571317,1.0614940251343616,0
gipmnn,2026071102,101000,4774.722988999914,0.001,0.7872573137283325,0.7864624857902527,0.0007948493584990501,0.0,0.9687740694504012,2.676563748840084e-05,0.08253285631805726,0.9631786985115449,0
gipmnn,2026071102,102000,4819.451479000039,0.001,0.9584383964538574,0.9577757716178894,0.000662628619465977,0.0,0.9687802739735456,2.036129898265062e-05,0.06945718885216907,0.8105824485595308,0
gipmnn,2026071102,103000,4864.087024499895,0.001,0.6562460660934448,0.6556923389434814,0.0005537089891731739,0.0,0.9687591277479995,4.2188534269659e-05,0.07134727508654778,0.8326402190102207,0
gipmnn,2026071102,104000,4908.824528899975,0.001,0.6572830080986023,0.6565821766853333,0.0007008477114140987,0.0,0.9687613995684973,3.98435502711831e-05,0.07019735881447625,0.8192204137624434,0
gipmnn,2026071102,105000,4953.695539100096,0.001,0.26760658621788025,0.26704272627830505,0.0005638625007122755,0.0,0.9687945431616485,5.632574681579392e-06,0.0751751046384695,0.8773119297739416,0
gipmnn,2026071102,106000,4998.523534300039,0.001,0.32337671518325806,0.322737455368042,0.0006392610957846045,0.0,0.9687792300306216,2.143886186869006e-05,0.09495144341627403,1.1081066592320281,0
gipmnn,2026071102,107000,5043.985695000039,0.001,1.5955848693847656,1.5950870513916016,0.00049780827248469,0.0,0.9687746127306481,2.6204861015547043e-05,0.06477839387132346,0.7559797622925434,0
gipmnn,2026071102,108000,5092.717612900073,0.001,0.16304755210876465,0.16240006685256958,0.0006474927067756653,0.0,0.9687852612231139,1.5213436092144524e-05,0.08604739765187819,1.0041942588446244,0
gipmnn,2026071102,109000,5140.418798699975,0.001,0.4895727336406708,0.4889771044254303,0.0005956185632385314,0.0,0.9687958481936818,4.285514366418951e-06,0.08080814587318304,0.943050904131069,0
gipmnn,2026071102,110000,5190.907163799973,0.001,0.08205610513687134,0.0815473273396492,0.0005087812896817923,0.0,0.9687913498828924,8.928692307597368e-06,0.06580745433534158,0.7679891505851645,0
gipmnn,2026071102,111000,5235.576639299979,0.001,0.2505768835544586,0.2498258650302887,0.0007510214345529675,0.0,0.9687405349038463,6.138015705381132e-05,0.06410862061739638,0.7481633439617726,0
gipmnn,2026071102,112000,5280.425971599994,0.001,0.5554496049880981,0.5549671053886414,0.0004824807110708207,0.0,0.9687746157344166,2.6201760511360225e-05,0.07238815328566622,0.8447875231732124,0
gipmnn,2026071102,113000,5325.195543400012,0.001,5.454031944274902,5.4533514976501465,0.0006803409196436405,0.0,0.9687513896767859,5.017580843737264e-05,0.1033454477683765,1.206066751101397,0
gipmnn,2026071102,114000,5369.953123100102,0.001,0.07237721234560013,0.07177373021841049,0.0006034852704033256,0.0,0.9687871785689133,1.3234342575059942e-05,0.08218384638092731,0.9591056668486522,0
gipmnn,2026071102,115000,5414.686256600078,0.001,0.06419944763183594,0.06357862055301666,0.0006208277773112059,0.0,0.968798920418807,1.1143488779908738e-06,0.08203615777604599,0.9573821045659368,0
gipmnn,2026071102,116000,5459.491312599974,0.001,0.7164390683174133,0.715817391872406,0.0006216885522007942,0.0,0.9687791905846466,2.1479578193052063e-05,0.05794567957655648,0.6762403087545104,0
gipmnn,2026071102,117000,5503.95481809997,0.001,0.16158056259155273,0.16090910136699677,0.0006714636692777276,0.0,0.9687898943077423,1.0431143948883259e-05,0.05300743053948524,0.6186097299445108,0
gipmnn,2026071102,118000,5548.977829799987,0.001,0.06297281384468079,0.06230516359210014,0.0006676523480564356,0.0,0.968785188834534,1.5288155931025718e-05,0.054544481320132725,0.6365474899651378,0
gipmnn,2026071102,119000,5593.6594863999635,0.001,0.09344860166311264,0.09286975860595703,0.0005788460839539766,0.0,0.9687971118569527,2.981155085956767e-06,0.0759733034773624,0.8866271062151341,0
gipmnn,2026071102,120000,5638.707400199957,0.001,0.2321903109550476,0.23140642046928406,0.00078389240661636,0.0,0.9687967866208093,3.3168653909333985e-06,0.07505902349383799,0.8759572343132993,0
gipmnn,2026071102,121000,5683.271141299978,0.001,0.13481582701206207,0.1341472864151001,0.0006685452535748482,0.0,0.9687321228320851,7.006313781471736e-05,0.05889168388031057,0.6872804112630773,0
gipmnn,2026071102,122000,5728.000984600047,0.001,0.13282287120819092,0.1321815550327301,0.0006413148366846144,0.0,0.9687951118799322,5.0455409453192e-06,0.07915996699647401,0.9238162519427926,0
gipmnn,2026071102,123000,5772.652445900021,0.001,0.397741436958313,0.39681097865104675,0.0009304602863267064,0.0,0.9687720431961774,2.8857146802864605e-05,0.09062404972872437,1.0576049123415692,0
gipmnn,2026071102,124000,5817.271537000081,0.001,0.298830509185791,0.2978397607803345,0.000990752363577485,0.0,0.9688036489657635,3.76647993760059e-06,0.0756112269783438,0.8824015845666114,0
gipmnn,2026071102,125000,5862.131241400028,0.001,0.4530996084213257,0.45248138904571533,0.0006182105862535536,0.0,0.9687947535264407,5.415435135488921e-06,0.08869272314889622,1.0350658569332487,0
gipmnn,2026071102,126000,5907.066278199898,0.001,0.9183161854743958,0.9176765084266663,0.0006397045217454433,0.0,0.9687776563094765,2.3063264371853815e-05,0.06524611463896873,0.7614381784960407,0
gipmnn,2026071102,127000,5952.109441299923,0.001,0.31631430983543396,0.31523868441581726,0.0010756350820884109,0.0,0.9687746036100215,2.621427536999307e-05,0.06342046428586708,0.740132390601567,0
gipmnn,2026071102,128000,5996.983142999932,0.001,0.10057008266448975,0.09992598742246628,0.0006440950674004853,0.0,0.9687913063957767,8.973579916687219e-06,0.07844079576807268,0.9154233471206317,0
gipmnn,2026071102,129000,6041.584991700016,0.001,0.9506716728210449,0.9497013688087463,0.0009703114628791809,0.0,0.9687956642015904,4.475431884432451e-06,0.08608764112244739,1.004663910027628,0
gipmnn,2026071102,130000,6086.494615700096,0.001,0.13535018265247345,0.13460879027843475,0.0007413965067826211,0.0,0.9687870801219353,1.3335960017271015e-05,0.05101917940323641,0.5954063509853936,0
gipmnn,2026071102,131000,6130.891412100056,0.001,0.19875942170619965,0.1976204216480255,0.0011389986611902714,0.0,0.968747526206291,5.4163701185987565e-05,0.08084615199884058,0.9434944449495913,0
gipmnn,2026071102,132000,6175.591240599984,0.001,0.07643777132034302,0.07571666687726974,0.0007211011252366006,0.0,0.9687938685207556,6.328942242405284e-06,0.0599664499912542,0.6998231956779736,0
gipmnn,2026071102,133000,6220.431110899895,0.001,0.14113765954971313,0.1404542177915573,0.0006834368105046451,0.0,0.9687938058884491,6.393591609098425e-06,0.08577329157851399,1.00099537366392,0
gipmnn,2026071102,134000,6265.296599300113,0.001,0.4937693774700165,0.4930911958217621,0.0006781824049539864,0.0,0.968778748035784,2.1936379248539163e-05,0.05247767705701258,0.6124273767273432,0
gipmnn,2026071102,135000,6309.742986799916,0.001,0.11151318997144699,0.1108335629105568,0.0006796285160817206,0.0,0.9687769525991362,2.3789637555517002e-05,0.06698756952615852,0.7817613846298025,0
gipmnn,2026071102,136000,6354.558771099895,0.001,0.10071835666894913,0.09999126940965652,0.0007270860369317234,0.0,0.9687936188985645,6.586603463533115e-06,0.050779460185286035,0.5926087688507846,0
gipmnn,2026071102,137000,6399.429274599999,0.001,0.2850046455860138,0.28433069586753845,0.0006739519303664565,0.0,0.9688023921927109,2.4692327734522133e-06,0.05865995703469982,0.6845761020761345,0
gipmnn,2026071102,138000,6444.3361400000285,0.001,1.4646865129470825,1.4638782739639282,0.0008082490530796349,0.0,0.9688034436858792,3.554589057838728e-06,0.06533940163365604,0.7625268606299136,0
gipmnn,2026071102,139000,6489.172822399996,0.001,0.17864206433296204,0.17805367708206177,0.0005883798003196716,0.0,0.9688038195272688,3.942534340214899e-06,0.06865924985847105,0.8012703045755655,0
gipmnn,2026071102,140000,6534.124339400092,0.001,0.46440866589546204,0.46371540427207947,0.000693262554705143,0.0,0.9687788447223723,2.1836578889031314e-05,0.0661612985583015,0.772118599550713,0
gipmnn,2026071102,141000,6578.760856600013,0.001,1.3010293245315552,1.3004183769226074,0.0006109147216193378,0.0,0.9688067030257862,6.91889532019333e-06,0.08085403699687829,0.9435864648127893,0
gipmnn,2026071102,142000,6623.423698999919,0.001,0.06358128786087036,0.06297047436237335,0.0006108140223659575,0.0,0.9687911339377809,9.151591885899567e-06,0.0704516561290113,0.82218812586373,0
