carrier_family,variant,anchor_degree,N,trials,q,atom_prob,tail_prob,carrier_width,rel_error_median,rel_error_q90,rel_error_min,rel_error_max
harmonic5,carrier_width_2,0,1024,3,3.4,0.02,0.25,2.0,0.0007367619993089438,0.0008816169503669655,0.0007191416856395419,0.0009178306881314709
harmonic5,h5_tail_015,0,1024,3,3.4,0.02,0.15,2.0,0.0007345276835584448,0.0007823234612340994,0.0006789905441759535,0.0007942724056530131
harmonic5,h5_tail_020,0,1024,3,3.4,0.02,0.2,2.0,0.0007049319192967801,0.0007399790431511496,0.0006995630130630961,0.000748740824114742
harmonic5,h5_tail_030,0,1024,3,3.4,0.02,0.3,2.0,0.0008174946779873459,0.000871098648898409,0.0007388378174199717,0.0008844996416261748
harmonic5,h5_tail_035,0,1024,3,3.4,0.02,0.35,2.0,0.000893294724998932,0.0009466660429679269,0.0008386995400268152,0.0009600088724601757
harmonic5,h5_q_30,0,1024,3,3.0,0.02,0.25,2.0,0.0007693005146567258,0.0008767309831384203,0.0007051811228988336,0.000903588600258844
harmonic5,h5_q_38,0,1024,3,3.8,0.02,0.25,2.0,0.0007376360868138391,0.0008853797958117851,0.0007217309724411103,0.0009223157230612716
