N,sample,seed,order_per_subinterval,rank,h1_gap,eta_f_h1,cluster_relative_error,splitting_relative_error,lower_external_gap_relative,upper_external_gap_relative,maximum_coordinate_frequency,measurement_and_solve_seconds,index_success,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
288,8,2032119464,512,119,0.0004932904405953406,0.0008782494903613296,1.8923404580243565e-07,4.615095970326881e-09,0.21395730990820475,0.24574263689932066,66.28740996023407,0.21477259998209774,1,35.915304794114654,67.99129269467723,67.99129945252399,100.06727778711502,117.84173142408699,117.84173859881676,149.91772605024786,149.91772674213243,186.7588972580921,186.75891584575498
288,9,2032119465,512,119,0.000492641129225251,0.0008104954548051224,1.8938943580827861e-07,3.178906801173454e-08,0.2139572749110787,0.24574260816039573,115.40027867402729,0.2080877999542281,1,35.915299947817466,67.99128383933059,67.99129513546808,100.06727348455044,117.84173324884352,117.84173979494172,149.91772199968423,149.91772676542814,186.75889297291434,186.75889803392582
288,10,2032119466,512,126,0.0005108448842104006,0.0008038630233523658,2.0264312524817332e-07,2.2868578687793042e-08,0.2139573240892737,0.24574258019619136,44.245838402136535,0.21201559994369745,1,35.91530073717604,67.99128999827497,67.99129659962372,100.06727695603925,117.8417313301136,117.84173574656175,149.91772532398608,149.91772875239076,186.7588907675478,186.7589048707472
288,11,2032119467,512,127,0.00038249458933496303,0.0007009620748842656,1.1572945128917367e-07,2.34668373670121e-08,0.2139572115366382,0.24574261715794884,82.72929672775115,0.20972970000002533,1,35.915299542747725,67.9912825461702,67.99128735277618,100.0672690507932,117.84172943712159,117.8417395006063,149.91771220439855,149.9177157224928,186.75888327887145,186.75889048897162
288,12,2032119468,512,128,0.00046125567285034433,0.0007274275714177692,1.668803248442183e-07,5.4934579105404684e-08,0.21395723048854254,0.24574259947896127,69.92667107598317,0.21500550000928342,1,35.91530095582998,67.99128095865214,67.99128932478312,100.06727551825554,117.84173467682216,117.84173961023023,149.91771515524837,149.91772339091403,186.75888829689956,186.75889611249428
288,13,2032119469,512,131,0.000480874140241224,0.0007479802223159564,1.7878472125674674e-07,6.445120151425854e-08,0.21395723055849605,0.245742556012015,57.78046795243143,0.20512369996868074,1,35.915300664166395,67.99128144441369,67.9912943642703,100.06726701114839,117.84172824100348,117.84173995771255,149.91771551321796,149.91772517559374,186.75888356511473,186.75890573057873
288,14,2032119470,512,126,0.0003898266384824918,0.0006571275366666515,1.1964560343219525e-07,2.428882603235371e-08,0.2139572583698696,0.24574258664959822,41.504666599899885,0.2080723000690341,1,35.915299282759435,67.99127994848854,67.99128474610688,100.06726601649822,117.84172807105628,117.8417329433459,149.91771266826842,149.91771630959332,186.75887929223026,186.75889237319146
288,15,2032119471,512,124,0.0005158101952968111,0.0007930343582690041,2.0531422910509208e-07,6.026272039748215e-08,0.21395729629324267,0.24574258298952978,287.2957801481274,0.20570789999328554,1,35.9152995605278,67.99129086736426,67.99129423494914,100.06726668145338,117.84172743206165,117.84173470808084,149.91772011838816,149.9177291528365,186.7588915867644,186.75889935117158
288,16,2032119472,512,128,0.00044514365309259867,0.0007156213409261764,1.5425029959922686e-07,7.626457103788332e-08,0.21395723595519808,0.24574258976878674,72.06449466661967,0.21441419993061572,1,35.915299747148296,67.9912806667275,67.99128958132125,100.06727060987166,117.84173188245252,117.8417336994742,149.91771006404076,149.91772149744972,186.75888494770822,186.75888830723952
288,17,2032119473,512,126,0.0004578455863716748,0.000694621833872133,1.6411448966450776e-07,4.159129070885013e-08,0.213957284030775,0.2457425947507153,61.78061192932402,0.21774120000191033,1,35.91529925467047,67.99128107514288,67.99128684071191,100.06726787693728,117.84172755084715,117.84173316904942,149.91771674099581,149.9177229762664,186.75888717340416,186.7588924600439
288,18,2032119474,512,128,0.00036241320323472274,0.000652243802061156,1.0415154650340138e-07,3.219004321572916e-08,0.2139572162903563,0.24574256552143367,42.12309030065134,0.22227979998569936,1,35.91529939990972,67.99127770218716,67.99128025251045,100.06727071619396,117.84172949220103,117.84173574444404,149.91770916090277,149.91771398675996,186.7588738019111,186.7588757139814
288,19,2032119475,512,122,0.0003768579960687948,0.000921895826538032,1.1218566508685376e-07,1.538939226321818e-08,0.21395717758861474,0.24574259569327686,45.27942716715744,0.22403300006408244,1,35.91530677970953,67.99128050208465,67.99128422486558,100.0672678657464,117.84172835240733,117.84174526969154,149.91771288407426,149.91771519121653,186.75887952966096,186.75889082468674
384,0,2032132608,512,139,0.00037063179321957787,0.0006314103046638908,1.0827419656917528e-07,1.9772071596411733e-08,0.2139572926342805,0.24574259496713444,57.65478828419312,0.3660355000756681,1,35.915298480414165,67.99127922619941,67.99128085598728,100.06725544219574,117.84172425552474,117.84172677887057,149.9177116406347,149.91771460481817,186.758878834401,186.7588825022666
384,1,2032132609,512,130,0.00045189555051180607,0.0007186602817628108,1.604830905674221e-07,7.86627845685016e-08,0.21395717633654593,0.24574252602586938,110.32173925252718,0.3638474000617862,1,35.91530093688318,67.99127886774042,67.99128142191903,100.06727854353198,117.84173150774235,117.84174321223634,149.91771063891179,149.9177224318554,186.75887632592244,186.75888379505292
384,2,2032132610,512,142,0.0004450357930963745,0.0007749757065109007,1.5548213363502954e-07,6.087117916147495e-08,0.21395724148547957,0.2457425802823892,64.25900277914388,0.35747729998547584,1,35.91530161052734,67.99128391999504,67.99128968794868,100.06727510969988,117.84173207245611,117.84173536280274,149.91771255645637,149.91772168212344,186.75888371020307,186.7588916479903
384,3,2032132611,512,128,0.000378633056211642,0.000636907383168454,1.1296698991219967e-07,3.3098387088302553e-08,0.21395726613348326,0.24574259159760128,89.17931490628867,0.37543450004886836,1,35.915299156013695,67.99127898133219,67.99128292104707,100.06726636174646,117.84172737835927,117.84172945749133,149.91771034631694,149.91771530835095,186.75887903278112,186.7588845803992
384,4,2032132612,512,143,0.0003506683770247573,0.0006491908251537055,9.735448456295473e-08,6.2159922894651444e-09,0.21395727189236055,0.2457425406667275,59.28495110544495,0.3647357999579981,1,35.915299094997124,67.9912788797578,67.99128197109535,100.06726777511,117.84172511787607,117.84173028368959,149.91771203587282,149.91771296776008,186.75886905675088,186.75887941366912
384,5,2032132613,512,144,0.0003884681367619283,0.0006530536233112084,1.1918401656150583e-07,2.6451132340539447e-08,0.21395728317209736,0.24574255270355685,58.41768849260854,0.3689734000945464,1,35.91529937669467,67.99128088196466,67.99128458544915,100.06726506497446,117.84172658766825,117.84172883168497,149.9177122749004,149.91771624039328,186.75887413391783,186.75888115285625
384,6,2032132614,512,139,0.00029475360934144625,0.0006380064208793554,6.915947992176483e-08,3.9975855908566883e-08,0.21395720919862113,0.24574253370655919,160.62125390740462,0.41283050004858524,1,35.915299236230325,67.99127564385206,67.99127843827821,100.06726498556537,117.8417281871649,117.84173039445945,149.91770274774157,149.91770874082988,186.75886378636827,186.75887100891904
384,7,2032132615,512,134,0.0002936119037110128,0.0007348999594563107,6.825850529431234e-08,2.5311904033221838e-08,0.2139571787431682,0.24574261232167297,68.97545633775576,0.3362444000085816,1,35.91529982182789,67.9912804796988,67.99128653727969,100.06726785306604,117.84172943147823,117.84173702358473,149.91770481105544,149.91770860575784,186.75887543709314,186.7588904743271
384,8,2032132616,512,142,0.0003411782728737691,0.000678857417080995,9.226944342709418e-08,4.495706312753635e-08,0.21395719947345312,0.24574255405588036,59.28353693293089,0.34130309999454767,1,35.91529944982427,67.99127824034254,67.99128225229173,100.0672592963628,117.84172703278894,117.84173457025567,149.917705465563,149.91771220542242,186.7588703016842,186.75888302930645
384,9,2032132617,512,142,0.0003512881219938897,0.0005675633178264749,9.746825371845058e-08,1.844992387949896e-08,0.2139572755674782,0.2457425006420383,77.6700464973658,0.3398326999740675,1,35.91529689949544,67.99127608847057,67.99128093768589,100.06726181160792,117.84172561431009,117.84172791569755,149.91771021884597,149.9177129848161,186.7588630733976,186.75887495904922
384,10,2032132618,512,145,0.0003155788477200143,0.0006572422963522987,7.936367635170248e-08,3.3451234795303594e-08,0.2139572277384477,0.24574257265969823,234.05384238695217,0.3617284999927506,1,35.915299461806484,67.99127847323317,67.9912801606392,100.06726430078221,117.84172734033167,117.84173012295714,149.9177052556874,149.91771027061952,186.75887115592286,186.75887469117737
384,11,2032132619,512,135,0.0003222573831037799,0.0005800444602588741,8.240679144124695e-08,3.0162515359817165e-08,0.21395726339630938,0.2457425390387073,46.91439248010016,0.3769697999814525,1,35.91529791836495,67.99127667603858,67.99127827538868,100.06725846944542,117.841723412106,117.84172572646665,149.91770620494145,149.91771072683633,186.7588665717581,186.75887385309653
384,12,2032132620,512,133,0.0004176962245521663,0.0007021324116226708,1.3695226261226246e-07,2.297428719231386e-08,0.2139572960035219,0.2457425398612755,46.09545126436258,0.3714367999928072,1,35.91529791343464,67.99128102335509,67.9912895094606,100.06726755282726,117.84172837251472,117.84173009304251,149.91771545991557,149.91771890416783,186.75887487240712,186.75889815818132
384,13,2032132621,512,133,0.00036997723823145573,0.0006427388335092348,1.0779996684858174e-07,1.2884549238323286e-08,0.21395727029562914,0.24574259443252036,235.48715243837808,0.38927350006997585,1,35.91529914007956,67.99127984502945,67.99128069514113,100.06726795068774,117.84172922646344,117.84173108929583,149.91771260210078,149.91771453372274,186.75887868315746,186.75887958600126
384,14,2032132622,512,135,0.0004132197297281057,0.0006436475783708549,1.3456227296279206e-07,5.6840828649123194e-08,0.2139572554851621,0.24574252512454098,120.06877469104506,0.35988979996182024,1,35.91529926517872,67.99127886103807,67.99128049734844,100.06726465842029,117.84172518949421,117.84173073196607,149.91771002441988,149.91771854586608,186.75887230480805,186.75887613845165
384,15,2032132623,512,139,0.00033109975334139145,0.0006276051636973921,8.70751377955952e-08,5.684201088298839e-08,0.21395720479468103,0.24574257300296865,58.48142437511522,0.3646974000148475,1,35.91529844556098,67.991278323815,67.991281341512,100.06726719875653,117.84172652874318,117.84173121202707,149.91770290508063,149.91771142670407,186.75887236346972,186.7588793917879
384,16,2032132624,512,145,0.00029943280062383137,0.0005367920748894379,7.131447594485726e-08,2.6318479482572403e-08,0.21395724883447267,0.24574251278077255,81.83985213679213,0.3502521999180317,1,35.915296938140635,67.99127496348414,67.99127550419514,100.06726010603961,117.84172597587154,117.8417268228983,149.91770511829606,149.91770906390192,186.75886097229454,186.7588690782623
384,17,2032132625,512,124,0.00046126256656719235,0.0007439987096953046,1.6683232891718982e-07,2.4045383301314085e-08,0.2139573085757754,0.24574263731214854,102.12658893977746,0.3681798999896273,1,35.91529907368692,67.99128925543341,67.99129178821137,100.06727868648856,117.84173109145796,117.84173252721371,149.91771977889007,149.9177233837186,186.75889396156848,186.75889891821194
384,18,2032132626,512,134,0.0004145775662942336,0.0006530415753089775,1.3541424934274699e-07,1.0496396070484082e-08,0.21395728264986622,0.24574246800944374,49.81599183393048,0.38173849997110665,1,35.915299495054924,67.99127620387948,67.99128195517216,100.06727185490318,117.84172924524154,117.84173373507315,149.91771709999688,149.91771867359242,186.75886386997047,186.7588819239622
384,19,2032132627,512,136,0.00040165801059803893,0.0005836258599670101,1.272331307085036e-07,1.153101070980613e-08,0.2139573252952697,0.24574248604874838,293.9271448050808,0.36622850003186613,1,35.91529706824478,67.99127677948162,67.99128319079493,100.06726321815727,117.84172542224712,117.84172596017089,149.91771571839536,149.91771744709794,186.75886534788702,186.75888808731227
512,0,2032150144,512,157,0.00026458921778310597,0.0005266356273146974,5.590839552926294e-08,1.7939487393664484e-08,0.21395726166653317,0.24574251261057903,45.40250423877737,0.6015557999489829,1,35.91529683328157,67.99127497843092,67.9912770438775,100.06725485341988,117.84172310624551,117.84172384566041,149.91770406481115,149.9177067542578,186.7588586371354,186.75886832346933
512,1,2032150145,512,154,0.0002840832939778735,0.0005914753924019954,6.411373934114618e-08,2.8762761648770543e-08,0.21395724627026885,0.24574256475640457,104.20210609534762,0.5993040000321344,1,35.915297918480576,67.9912767126181,67.99127770476436,100.06725851989886,117.84172393708614,117.84172576135882,149.91770367233704,149.91770798438407,186.7588676848438,186.75887181661585
512,2,2032150146,512,156,0.0002890645883711423,0.0005527086848504918,6.638804903731327e-08,2.789141225499002e-08,0.21395725775854824,0.24574254241638205,108.31532295676166,0.6250330000184476,1,35.91529711603335,67.99127636527527,67.99127971578909,100.0672561112253,117.84172347969151,117.84172451065238,149.917704143927,149.91770832534334,186.75886467663832,186.7588737658283
512,3,2032150147,512,157,0.0003579961113630973,0.0005719347693814516,1.0177606651859945e-07,7.291407874544801e-08,0.21395723900851563,0.245742504339964,103.53778472535379,0.6266134000616148,1,35.91529758206008,67.99127619520812,67.99127873238798,100.06726173422874,117.84172474825291,117.84172587720971,149.9177026995226,149.91771363063347,186.7588642735995,186.7588673677059
512,4,2032150148,512,153,0.0002169135903801785,0.0005743057983947798,3.781967101623638e-08,1.1194666312650983e-08,0.21395723885312704,0.24574254783406752,78.55175233038,0.5810869999695569,1,35.9152977763693,67.99127582070795,67.99127819968754,100.06725787209005,117.84172342220216,117.84172556514186,149.91770236415925,149.91770404243786,186.75886120593978,186.7588678940406
512,5,2032150149,512,151,0.00027993651271385135,0.000548278726360604,6.257914044493285e-08,1.6797167571330885e-08,0.2139572491443084,0.24574252257820337,43.03641330785316,0.5901203999528661,1,35.91529743085927,67.99127490857269,67.99127702359017,100.0672573756286,117.84172373901907,117.84172689428021,149.91770523612783,149.91770775432053,186.75886113152143,186.75886311639897
512,6,2032150150,512,155,0.00024157618589099497,0.0005461757844123004,4.6982361877324714e-08,8.296184341600049e-09,0.2139572637358874,0.245742526457001,58.23938459352397,0.5925290000159293,1,35.915297222076255,67.99127546577847,67.99127718459644,100.06725603801883,117.84172347687641,117.84172364295897,149.91770417234252,149.9177054160874,186.7588593747887,186.75886753206092
512,7,2032150151,512,151,0.00028168642514348667,0.0005658784158106454,6.354805787820252e-08,1.631004551081293e-08,0.21395725850524408,0.24574259371488488,69.66364366867924,0.58571120002307,1,35.91529749811183,67.99127778757811,67.99127881621443,100.06725742977758,117.8417243514548,117.84172570919637,149.91770545441392,149.9177078995784,186.75887194142686,186.75887265624308
512,8,2032150152,512,152,0.0003042493361346551,0.0005323033150139496,7.360539416892591e-08,2.642583981577626e-08,0.21395727054568384,0.24574253724315567,60.60218293800688,0.6151239000027999,1,35.915296729436434,67.99127651917269,67.99127808600419,100.06725727243744,117.84172305877554,117.84172389535746,149.91770544565003,149.9177094073511,186.7588649830879,186.7588713500912
512,9,2032150153,512,142,0.0002953496297051771,0.0005987680327138842,6.965192089718366e-08,1.1261344605979245e-08,0.21395726303692014,0.24574254190253517,42.512166248685695,0.6033690999029204,1,35.915297806614355,67.9912773349995,67.99128065597756,100.06725910271867,117.84172527318121,117.84172670178464,149.91770712638063,149.9177088146555,186.75886508891574,186.7588783212371
512,10,2032150154,512,152,0.00028302015647711,0.0005830958071694061,6.395086747842542e-08,2.046968247209641e-08,0.21395725055145684,0.24574250591834915,62.73712460059152,0.6268199000041932,1,35.9152979050422,67.99127478582609,67.99127778247873,100.06725983889244,117.84172438401794,117.84172633839493,149.917704891199,149.9177079599667,186.7588588395606,186.7588692412721
512,11,2032150155,512,150,0.00034466672202745983,0.0005782076652601213,9.428666086146054e-08,5.392286787744474e-08,0.213957248606291,0.24574251201936068,61.91653983983754,0.6107435999438167,1,35.9152974281499,67.99127711433151,67.99127886283394,100.0672610747637,117.84172502264454,117.84172616265748,149.91770442384677,149.917712507839,186.75886430208251,186.7588721032269
512,12,2032150156,512,151,0.0002664627392540641,0.0005761502692906124,5.6923169076598206e-08,8.98347474788873e-09,0.21395726208185226,0.24574255354054506,70.33781728985663,0.6157142999581993,1,35.915297658490765,67.99127645231607,67.991277693621,100.06725946833949,117.84172378689765,117.84172527819405,149.91770555960846,149.91770690639032,186.75886492539422,186.75886785229167
512,13,2032150157,512,154,0.00028592134439317155,0.0006090513364955883,6.513004300546765e-08,2.1671332196666422e-08,0.2139572292638783,0.2457425077408235,94.94393987861716,0.6043559999670833,1,35.915298174958956,67.9912745734243,67.9912815565284,100.06725975958297,117.84172396507383,117.84172952641043,149.91770488782973,149.91770813674597,186.75885928956103,186.7588777211345
512,14,2032150158,512,143,0.00037379341965264676,0.0006703664503285065,1.0999633745489639e-07,2.6014751355601595e-08,0.21395724728250512,0.24574255012959467,61.80255087524135,0.5979918000521138,1,35.91529842089751,67.99128057523666,67.99128723775966,100.0672698121428,117.84172638140005,117.84173290019557,149.91771096292592,149.91771486299757,186.75887237063964,186.7588903610502
512,15,2032150159,512,155,0.00025381702088867364,0.0005617082183150945,5.172328499232768e-08,1.5119086509445632e-08,0.21395726018159067,0.2457425755216212,50.27667628549223,0.5841570999473333,1,35.915297377945,67.99127719633435,67.99127803812584,100.06725644412346,117.84172246489217,117.84172386368544,149.91770386021702,149.91770612683567,186.7588674411919,186.75886897780563
512,16,2032150160,512,158,0.0002605393429864255,0.0005947819509573454,5.443205236320774e-08,9.355125584975988e-09,0.21395725087324075,0.24574256866529856,199.78397630648817,0.6221396999899298,1,35.91529813735654,67.99127719317254,67.9912781315141,100.06725787593813,117.84172385546388,117.84172652938376,149.91770513042894,149.91770653292784,186.75886681939997,186.7588698605687
512,17,2032150161,512,149,0.00035351287017597273,0.0005582965171616286,9.916420137493551e-08,3.284579266140428e-08,0.21395728058050034,0.2457425641542369,66.53865920376056,0.628896199981682,1,35.9152972551913,67.99127870827964,67.9912802069655,100.06725782267864,117.8417230866785,117.84172526021386,149.91770831490302,149.91771323906866,186.7588728492528,186.75887533601338
512,18,2032150162,512,147,0.00036812081876053826,0.0006020794616574974,1.0691630637354112e-07,5.230655227880715e-08,0.21395725066799504,0.24574253149502617,66.27128492470462,0.6192418000428006,1,35.91529767302231,67.99127719424916,67.99127921842344,100.06726221751892,117.84172599836977,117.84172798929326,149.91770655956847,149.9177144012464,186.75886911523685,186.75887298290942
512,19,2032150163,512,148,0.00032462052862167277,0.0005676574190423937,8.371613345724693e-08,9.068580798780266e-09,0.21395727250471872,0.24574254764955542,115.13876807280066,0.6202703000744805,1,35.91529734486548,67.9912777932458,67.99128134146557,100.06726167413792,117.84172406291516,117.84172771960255,149.9177095635891,149.91771092312987,186.75886805897017,186.758877448255
672,0,2032172064,512,167,0.00018542800372943892,0.0005180257651189407,2.7950717511555734e-08,5.925704773800748e-09,0.2139572499103596,0.24574255170225406,132.47079833857066,0.9387117000296712,1,35.91529668574797,67.99127489276327,67.99127685380347,100.06725386438413,117.8417225717851,117.84172321784679,149.91770167453905,149.91770256290707,186.7588603063186,186.75886564211862
672,1,2032172065,512,160,0.00032494637927173923,0.0005777078062860596,8.357885953602393e-08,5.9134648426961377e-08,0.21395724836806018,0.245742540973087,59.76321030426812,0.8938136999495327,1,35.915297842358946,67.99127676635072,67.99127689650362,100.06725559110424,117.84172347164797,117.84172381174542,149.9177020372197,149.91771090255008,186.7588670374696,186.75886917618053
672,2,2032172066,512,173,0.00023252516232934409,0.00040492137198442187,4.369010047979477e-08,2.106767137601236e-08,0.21395725268242152,0.24574251619546986,80.48706607778652,0.9226193999638781,1,35.915294394636554,67.99127430393243,67.99127670429141,100.06725272439871,117.8417224712391,117.84172289182894,149.91770176410233,149.91770492251914,186.7588573428353,186.75886555934295
672,3,2032172067,512,162,0.0002743262995595391,0.0005757207101297428,6.024467237282971e-08,2.465257869031046e-08,0.2139572445994389,0.24574251970871552,78.33625166221103,0.9171029001008719,1,35.915297755702056,67.99127513973177,67.99127709503374,100.06726004783371,117.84172446382136,117.84172604799335,149.9177037084846,149.91770740434245,186.75886035135633,186.75886709377707
672,4,2032172068,512,165,0.00022239826032508962,0.0005447181866187341,3.9988001863833294e-08,5.591828924939169e-09,0.21395725538072927,0.24574253988998374,111.22470239121367,0.9363601000513881,1,35.915296945252265,67.99127502889358,67.99127697942373,100.0672574731388,117.84172304011544,117.84172425239743,149.9177035291949,149.91770436750903,186.7588603400522,186.75886668099358
672,5,2032172069,512,168,0.00023546089628547506,0.00047389526301256,4.462493579421978e-08,2.013162065085775e-08,0.2139572445575246,0.24574256078009898,81.82502623725748,0.9329000998986885,1,35.91529531497456,67.99127559107198,67.99127781674217,100.0672572048817,117.84172336642348,117.84172439037371,149.91770204458126,149.9177050626675,186.75886416700865,186.75886445952176
672,6,2032172070,512,159,0.0002405135926478658,0.0005282400516714618,4.651225916908066e-08,5.209031419741274e-09,0.21395725675383134,0.24574252360373341,57.10045875568174,0.9117640999611467,1,35.91529676450788,67.99127455613893,67.99127816449625,100.0672551573525,117.84172338962753,117.84172508203488,149.91770456468467,149.91770534561067,186.75885887655667,186.75886866130793
672,7,2032172071,512,174,0.0002975925018957925,0.00046244618368643963,7.047965257254425e-08,3.2854106783623344e-08,0.2139572604505757,0.24574250462226024,359.26279187210724,0.925401599961333,1,35.915295366958304,67.99127522383819,67.99127759411984,100.06725534926004,117.84172266323071,117.84172397647787,149.91770401333505,149.91770893874713,186.75885962403436,186.75886455723997
672,8,2032172072,512,166,0.00025313444035197544,0.00046887710906470776,5.1599153280213564e-08,2.4933880394438225e-08,0.21395724386890466,0.24574251710607353,65.86744526863289,0.9046957000391558,1,35.91529569750883,67.9912748910725,67.99127525559474,100.06725808608792,117.84172332368969,117.84172481922494,149.91770237019617,149.91770610822613,186.75885866505791,186.75886070280427
672,9,2032172073,512,163,0.0002610121521008802,0.0005117445770163764,5.482579747532986e-08,3.064316186515016e-08,0.213957247007009,0.24574254557072173,43.364803756527216,0.8971460999455303,1,35.91529637325778,67.99127573293809,67.99127805204611,100.06725744409484,117.84172328458106,117.84172397657629,149.9177019980049,149.9177065919572,186.75886341614353,186.75886834730034
672,10,2032172074,512,160,0.00031273656165445594,0.0006008207543175671,7.823480737810774e-08,2.3047391939067772e-08,0.21395726204406967,0.24574250795750957,174.33337670015138,0.9321038000052795,1,35.915298091083805,67.99127536579996,67.99127753291302,100.06725866308427,117.84172485096329,117.84172637041999,149.91770664617013,149.91771010138208,186.75886128668222,186.7588664193268
672,11,2032172075,512,162,0.00024675501379847005,0.000562742217583898,4.866692247561866e-08,1.1524510888114632e-08,0.21395725829683962,0.24574253352631895,65.65591109927047,0.9136911999667063,1,35.915296811632494,67.9912747406722,67.99127609760394,100.0672642729092,117.84172276085857,117.84172422693065,149.9177039409047,149.91770566863283,186.75886068715002,186.75886070622482
672,12,2032172076,512,164,0.0002997671804657291,0.0005643775209529204,7.128342808723974e-08,2.0997131674831905e-08,0.21395725367645166,0.2457424872274452,159.05380329190342,0.9029536000452936,1,35.91529722715701,67.9912758891042,67.99127954540484,100.06725882063292,117.84172444424533,117.84172689010954,149.91770591140565,149.9177090592473,186.7588571367439,186.7588756028723
672,13,2032172077,512,161,0.0003061543964424542,0.000567187777379987,7.469498457880029e-08,2.0809008237077733e-08,0.213957262745632,0.245742588076054,97.06758990712277,0.9098615000257269,1,35.9152974669604,67.99127868095526,67.99127998213793,100.0672581822642,117.84172499073424,117.84172607013463,149.91770645106138,149.9177095707,186.7588727671879,186.75887749405652
672,14,2032172078,512,165,0.00022601900731557048,0.0005240024309506883,4.1245147951353625e-08,1.6826903900103077e-08,0.21395725120957187,0.2457425351625071,68.55816481758244,0.9577967000659555,1,35.915296802675144,67.99127535916774,67.9912758761221,100.06725732460066,117.84172285412491,117.84172338185961,149.91770203332678,149.91770455597748,186.75885981978823,186.75886315303754
672,15,2032172079,512,164,0.00024220857397632399,0.0005493497222521515,4.722797968359451e-08,1.7071718826254357e-08,0.2139572528069886,0.2457425243343534,86.90316266449793,0.9514437000034377,1,35.915297302848735,67.99127470285985,67.99127691430951,100.06725873228011,117.8417236914673,117.84172400260884,149.91770289355705,149.91770545290984,186.7588590933887,186.75886521287813
672,16,2032172080,512,166,0.0002186082345155813,0.0005275321267716238,3.8630068822648534e-08,5.451583114994112e-09,0.21395725482507158,0.2457425350096941,95.73319646993338,0.9211046000709757,1,35.915296965021064,67.99127483936914,67.99127549599807,100.06725530301028,117.84172305964194,117.84172415314748,149.91770334664204,149.91770416393084,186.7588594048322,186.758861564676
672,17,2032172081,512,159,0.0002613651433436078,0.0005585977028859034,5.493203946383026e-08,2.2393307782403532e-08,0.2139572515976757,0.24574258359891823,33.05494118132066,0.9157275999896228,1,35.915297434489744,67.99127818551736,67.99127902000913,100.06725994958933,117.84172394776222,117.8417245410808,149.9177032507316,149.91770660788475,186.75886913317078,186.75887263584588
672,18,2032172082,512,165,0.00020359903743577784,0.0005234617374357975,3.346072091395541e-08,3.4538232480620504e-09,0.21395724804601293,0.24574254714773505,185.92923507344724,0.9228692000033334,1,35.91529657721723,67.99127491740582,67.99127796994061,100.06725698209446,117.84172285308718,117.84172469397117,149.91770287116486,149.9177033889541,186.75886044956263,186.75887093442483
672,19,2032172083,512,174,0.00022958544404454268,0.000519914520792328,4.261445459040154e-08,8.178117929044808e-09,0.21395725779995534,0.24574253095202614,61.64300575204377,0.9353426999878138,1,35.91529654235851,67.9912748044875,67.99127808867746,100.06725514884923,117.84172287327142,117.84172389573388,149.91770353521616,149.91770476126078,186.7588593938459,186.75887018468237
896,0,2032202752,512,194,0.00014453954340768986,0.0004622744155740073,1.711974755098306e-08,8.815520947869962e-09,0.21395724018806653,0.24574253135105376,152.99522943751765,1.5713947000913322,1,35.915295620507955,67.9912731838395,67.99127398167911,100.06725323441525,117.84172184048613,117.84172261840192,149.91769961755037,149.91770093915298,186.7588556315594,186.75885637424338
896,1,2032202753,512,178,0.00019681764265462777,0.0004922646482465569,3.1430221738067597e-08,1.920351227745882e-09,0.2139572573466986,0.24574254061671252,80.2647007529209,1.5717918999725953,1,35.91529623181504,67.9912746651389,67.99127494417733,100.06725353610915,117.84172227573204,117.84172322512062,149.9177027966517,149.91770308454633,186.758859166039,186.75885998779899
896,2,2032202754,512,183,0.00017073192506062256,0.0005067099935406455,2.3725505055916703e-08,6.882578815710516e-09,0.213957249159214,0.24574253872135104,52.61014655870051,1.6587137000169605,1,35.91529652030799,67.9912739715658,67.99127452915958,100.06725322566788,117.84172192331694,117.84172255357034,149.91770089765257,149.91770192947294,186.75885772681738,186.75885952895268
896,3,2032202755,512,181,0.00019332871825038572,0.0005155783362082456,3.0287050123438245e-08,6.409153681474233e-09,0.21395725262202692,0.24574254704127182,133.35533693852062,1.6716871000826359,1,35.9152965542001,67.99127469154921,67.99127576746086,100.06725497165229,117.84172237063436,117.84172308909993,149.9177019523191,149.91770291316467,186.7588599578125,186.75886329069732
896,4,2032202756,512,170,0.0002692191963996164,0.0005737920653715589,5.798956336037542e-08,2.163997664732935e-08,0.21395724703095292,0.24574252815076375,238.6962330683252,1.6825259000761434,1,35.91529777418549,67.99127604917784,67.99127923850622,100.06725463201848,117.84172285127214,117.84172579702798,149.9177038220462,149.9177070662617,186.75886127888802,186.75887378222748
896,5,2032202757,512,182,0.00020334978311885958,0.0003232374562845996,3.342113276269465e-08,1.6734229353322145e-08,0.21395724861169646,0.24574253494467937,156.24860108563328,1.6854880000464618,1,35.91529317094212,67.99127387938408,67.99127446901386,100.06725311329777,117.84172183411671,117.84172261226232,149.91770087426198,149.91770338301913,186.75885861417365,186.75885942181938
896,6,2032202758,512,185,0.00016090782100401828,0.0004797979787372676,2.1098596384440544e-08,7.998534405769712e-09,0.2139572457259783,0.24574253644391572,115.70902290335466,1.5360154999652877,1,35.91529597202235,67.99127383728474,67.99127484159465,100.0672524564765,117.84172207023867,117.84172250715153,149.91770033653097,149.91770153565284,186.75885699156942,186.75885773040193
896,7,2032202759,512,182,0.00018471400588390306,0.000431165631922313,2.7761574880527142e-08,8.157871510566076e-09,0.2139572519847896,0.24574253209577218,122.50864091312329,1.5481787000317127,1,35.91529497069759,67.99127440013865,67.99127622258608,100.06725329263342,117.84172162923724,117.8417225438559,149.91770131154192,149.91770253455124,186.75885733860414,186.75886583304057
