N,sample,seed,order_per_subinterval,rank,h1_gap,eta_f_h1,cluster_relative_error,splitting_relative_error,lower_external_gap_relative,upper_external_gap_relative,maximum_coordinate_frequency,measurement_and_solve_seconds,index_success,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
160,38,2031101958,512,102,0.000636349660902,0.0010685264398804,3.094195179595776e-07,4.632789343777967e-08,0.213957242964018,0.245742678804947,96.75897264833588,0.095744099933654,1,35.91530665114429,67.99130126941083,67.99131187429717,100.06728628735884,117.84174539899568,117.84176039937792,149.91773781469064,149.9177447600618,186.7589215584165,186.7589331313148
160,39,2031101959,512,95,0.0006319131589476,0.0014320740732903,3.043700221370728e-07,6.670897225914827e-08,0.2139571924656904,0.2457427975831966,41.62404706952856,0.0936858999775722,1,35.91532452562871,67.99129147900064,67.99132221857758,100.06728809892394,117.84175063430796,117.84176415747775,149.91773400219742,149.917744003053,186.75893860836956,186.75897358177872
160,40,2031101960,512,95,0.0005950227389706,0.0012168999959927,2.713648502836499e-07,8.027259314132857e-08,0.2139571660656816,0.2457427556080685,35.22971340775478,0.0975711999926716,1,35.91531852520335,67.99128505457229,67.9913158699963,100.06728554338032,117.84175540784156,117.84176113382009,149.9177270207112,149.9177390549936,186.75892736749557,186.75894012771556
160,41,2031101961,512,99,0.0005815840434231,0.0012609043525201,2.5882497530001365e-07,2.6813329856675133e-08,0.213957126335614,0.2457427646661177,36.555620215581136,0.1005768999457359,1,35.915320260991805,67.99129645918941,67.99130479270903,100.06728225119372,117.84175199555682,117.84177322460089,149.9177331552517,149.9177371750444,186.75892684550823,186.7589354154375
160,42,2031101962,512,103,0.0006023295670282,0.0011674441466485,2.786435784914502e-07,3.2289671443706607e-08,0.2139572417674104,0.2457427550745357,71.1254282064032,0.0926417000591754,1,35.91531654631567,67.99130159915127,67.9913051346046,100.06727906102176,117.8417409156625,117.84175806949052,149.91773530541056,149.91774014620378,186.7589283787197,186.75893649494603
160,43,2031101963,512,108,0.0005253740864695,0.0011880539569571,2.128798708362382e-07,5.535894456754874e-08,0.213957165094459,0.245742651086444,90.56321151632817,0.0948787000961601,1,35.91531724764114,67.99129239717267,67.99130354856568,100.06728858731358,117.84174212503956,117.84175624648688,149.91772198777454,149.9177302870601,186.75890292992065,186.75891873659572
160,44,2031101964,512,99,0.0005901794668291,0.0012225679039593,2.665746345001756e-07,2.0937828314087013e-08,0.2139571680950441,0.2457427822903013,50.20429654340621,0.1043241000734269,1,35.9153186334398,67.99129933053888,67.99130945445772,100.06728877441611,117.84175954453586,117.84176900677598,149.91773519790445,149.91773833685548,186.75893064949636,186.75894687763756
160,45,2031101965,512,97,0.0006375761419387,0.0010207748740755,3.110421830413154e-07,1.4709504677037177e-07,0.2139571563984491,0.2457426106078735,40.96950067197404,0.1033129000570625,1,35.91530821739832,67.99128928234921,67.99130250972031,100.06729155280908,117.84174699817854,117.84175851357529,149.91772295117715,149.917745003328,186.75891157773444,186.7589407393383
160,46,2031101966,512,102,0.0005345125856799,0.0011311846864061,2.1917873153927757e-07,5.7060285834274974e-08,0.213957167253158,0.2457427485594084,63.71364272895976,0.101818999974057,1,35.915312688042874,67.99129246922193,67.9912971676769,100.06727973557996,117.84173495980512,117.84175661210924,149.91772267702407,149.9177312313708,186.75891848715384,186.75895827246555
160,47,2031101967,512,94,0.0006393156627802,0.0011180678868923,3.118540080216431e-07,3.738078261867809e-08,0.2139572854997646,0.2457426749984906,37.77179403872359,0.1020399000262841,1,35.91531009072529,67.99129579174765,67.99131211318127,100.06728894644333,117.84175397128202,117.8417557288201,149.91773952099405,149.91774512503494,186.7589213527345,186.7589619628124
160,48,2031101968,512,103,0.0006259377938132,0.0013145078477458,2.997593106315632e-07,9.589791367059044e-08,0.2139570515483781,0.2457427065507126,62.88064354046065,0.1019262999761849,1,35.91532227737665,67.99129828260276,67.9913122231192,100.06729886698704,117.84175455061884,117.8417802163107,149.91772893503125,149.91774331182577,186.7589242697618,186.75896463678524
160,49,2031101969,512,100,0.0006250479790769,0.0011758774191325,2.981149658908045e-07,9.272378257477745e-08,0.2139570294631233,0.2457426489843389,30.028255812951905,0.1024620999814942,1,35.91531155023156,67.99129278973554,67.99130212233149,100.06728731849756,117.84174122004386,117.84178375662331,149.9177291643733,149.91774306530937,186.7589153930272,186.758961898897
160,50,2031101970,512,97,0.0006667800375174,0.0013567280303537,3.4014781582958825e-07,3.721824157669093e-08,0.2139571841629819,0.2457426810207156,82.27769282221014,0.097387499990873,1,35.91532763812822,67.99131066999229,67.99133291721292,100.06729271001171,117.84176104216708,117.84177518710766,149.91774378710437,149.91774936677749,186.75892649731517,186.75894786515775
160,51,2031101971,512,96,0.0006014527656251,0.001180419764886,2.769224585052423e-07,7.761275330382938e-08,0.2139571640111617,0.2457428152828379,50.737110288989,0.1010881999973207,1,35.91531685804435,67.99130144243067,67.9913142609986,100.0672957342277,117.84174772675382,117.84176267376988,149.9177282526521,149.91773988817744,186.75893714698344,186.75897435577036
160,52,2031101972,512,105,0.0005987520398796,0.0011233546149372,2.747764454499553e-07,9.019350426981141e-08,0.2139571518223847,0.2457426747651528,136.9758666818942,0.1046124999411404,1,35.91531422914316,67.99129628014643,67.99129920279316,100.06728009951206,117.84173935618864,117.84176229328072,149.91772604484953,149.9177395664521,186.75891575917015,186.7589383762672
160,53,2031101973,512,104,0.0005299920142253,0.0012963675552663,2.1720720869504266e-07,8.975326301451385e-08,0.2139571283536324,0.2457427410289763,39.3339677366794,0.1056235999567434,1,35.91532211530504,67.99128591029202,67.99129541679858,100.06729045046374,117.8417467674494,117.84175724701451,149.917717480202,149.91773093580463,186.7589170626426,186.7589427630983
160,54,2031101974,512,99,0.0005404729955299,0.0011750672450271,2.2436143664316085e-07,9.510404325094862e-08,0.213957110952734,0.2457429147300092,86.40122464830299,0.1007596000563353,1,35.91531792456632,67.9912906118098,67.99129444207261,100.06727096686252,117.84174063131329,117.84176012608587,149.91771775057074,149.91773200835,186.75894417604707,186.7589519550333
160,55,2031101975,512,101,0.0004895694521417,0.0010161142856277,1.842909151967848e-07,5.7046076467624865e-08,0.2139570266920346,0.2457427580411235,34.871201100746774,0.0987189000006765,1,35.91530535693004,67.99129126486997,67.99129681990404,100.06729020839768,117.8417579026857,117.84177245653844,149.91771744885318,149.91772600106967,186.7589146783296,186.7589274931917
160,56,2031101976,512,92,0.0006597153393014,0.001383187037279,3.318610029094803e-07,1.7973532354421e-08,0.2139572454316626,0.2457429079363679,23.22248959034357,0.1002695999341085,1,35.91532820965591,67.99130770825813,67.99131061970711,100.0672874808613,117.84175452625384,117.84176764463064,149.91774542988696,149.91774812443757,186.75895927364755,186.75897062758008
160,57,2031101977,512,98,0.0006437868076566,0.0014093796457741,3.164658522800945e-07,5.6915423131879784e-08,0.2139570487247087,0.2457427564329872,57.43505679324044,0.1004461999982595,1,35.91532984669418,67.99130604053403,67.9913092213598,100.0672917807532,117.84175757393456,117.84178898840024,149.91773728380278,149.91774581643202,186.75893425260384,186.75894766091588
160,58,2031101978,512,93,0.0006680455579567,0.0013312567718029,3.4095686058867905e-07,1.3638646664174108e-08,0.2139571401658385,0.2457429184647952,31.285562380100288,0.100282899918966,1,35.915324893261456,67.99131108212526,67.99131976918696,100.06729476109426,117.84176122562712,117.84178543934684,149.9177474433931,149.9177494880676,186.7589622156752,186.75899644670324
160,59,2031101979,512,96,0.0006453022986622,0.0012074595796653,3.177659474300304e-07,4.693715318607016e-08,0.2139572528066085,0.2457427628682805,118.2505890207684,0.0995586999924853,1,35.915314864683246,67.991299041899,67.99130549965223,100.0672902770656,117.84175184131875,117.8417600837381,149.91773897462932,149.9177460113393,186.7589354122755,186.7589690127514
160,60,2031101980,512,96,0.0006280102524297,0.0011576388946716,3.008460975016046e-07,8.463328360712502e-08,0.2139571813977566,0.245742820605046,62.56858776002476,0.1018719000276178,1,35.9153128618761,67.99129797517178,67.99131434680454,100.06729127010033,117.84174952230588,117.84176260128672,149.91773078672725,149.91774347475433,186.75894153145356,186.75896707549305
160,61,2031101981,512,101,0.0006379175758907,0.0012378922965426,3.1031143378639173e-07,7.839800892406963e-08,0.2139570685952964,0.2457427487373862,40.00076567329437,0.1052068000426516,1,35.91531815022584,67.9913030771842,67.99131432950911,100.0672818092169,117.8417458127632,117.8417818661714,149.9177331405267,149.91774489377576,186.7589321762408,186.75895226901963
160,62,2031101982,512,105,0.0006120799281474,0.0008335287818695,2.8696684008353614e-07,8.163647014953955e-08,0.2139572952383186,0.2457426926103675,45.19713458969938,0.1001376999774947,1,35.915300768499726,67.99128905623559,67.99129688065442,100.06727514925078,117.8417352440124,117.84174390310076,149.9177291552563,149.917741394008,186.7589202620396,186.7589387771808
160,63,2031101983,512,98,0.0006009916741922,0.000974398935837,2.768652105934336e-07,8.290853274487696e-08,0.213957119075566,0.2457426913060628,50.55021705372858,0.1034061999525874,1,35.915306135457605,67.9912938146432,67.9912977449265,100.06727321258724,117.8417405768072,117.84176860789742,149.91772745013856,149.91773987959496,186.7589185520882,186.7589698388816
160,64,2031101984,512,104,0.0006294784799582,0.0012012611200933,3.0385084895055786e-07,2.7586883143721516e-08,0.2139572759671841,0.245742748084133,53.31283560817398,0.1008101999759674,1,35.9153153646617,67.99130065635299,67.99130633232123,100.06728761859225,117.84175048465912,117.84175742638632,149.91773978945773,149.91774392521975,186.7589311097506,186.75894616035333
160,65,2031101985,512,111,0.0005009770448774,0.0008639054531665,1.940651605076877e-07,5.0950694782259364e-08,0.2139572268429353,0.2457425595124983,62.30335972652853,0.0951273000100627,1,35.91530189582807,67.99128990912712,67.99129289768359,100.06728731730092,117.84173337467269,117.84174482951404,149.91771982799114,149.91772746640203,186.75888638070745,186.75889778861844
160,66,2031101986,512,91,0.000647456183669,0.0011796728145805,3.178723987171497e-07,5.18012039864794e-08,0.2139571329043773,0.2457428719326783,32.01363267880252,0.093101100064814,1,35.91531056219438,67.99130110046725,67.99132809578758,100.06728675244092,117.84175252499104,117.84177734595625,149.91773826138095,149.91774602729822,186.75895177891792,186.75901974739304
160,67,2031101987,512,108,0.0005334563734141,0.0010736247855849,2.1981828005852802e-07,1.4826769517590266e-08,0.2139573214739684,0.2457426694310249,34.86672589303165,0.1017725999699905,1,35.91531066105052,67.99129475627804,67.99129637699329,100.06727257440458,117.84173212961863,117.8417399191115,149.91772910445528,149.91773132725044,186.75890672028837,186.75893236605668
160,68,2031101988,512,96,0.0006538822536064,0.0011657245191711,3.256143582306213e-07,1.1963368857748716e-07,0.2139570675699358,0.245742738627922,51.95550706399378,0.1001801999518647,1,35.91531307562367,67.9912891828376,67.99130354822094,100.0672912705883,117.84176263198964,117.84177813211213,149.91772925274773,149.91774718795497,186.75893295483243,186.75895102533815
160,69,2031101989,512,99,0.0006255301233955,0.0011966879367796,2.9864595402227017e-07,1.467584523144501e-07,0.2139571061987098,0.2457428459250954,52.54128515871295,0.1074473999906331,1,35.91531871450014,67.9913046857946,67.99131331386009,100.06729004456837,117.84175372118123,117.841764231452,149.9177211432245,149.91774314491389,186.75894499753664,186.7589672117009
160,70,2031101990,512,99,0.000615386010173,0.0012274225420905,2.896455331007913e-07,1.0929816314126313e-07,0.2139570676007781,0.2457426512433997,63.05080964791561,0.1119203000562265,1,35.915319348574,67.99128437892875,67.99129911609339,100.06728558003718,117.84176762036182,117.84177428460303,149.91772540986244,149.9177417955915,186.7589144619825,186.75894188172043
160,71,2031101991,512,104,0.0005068557332298,0.0008751514329139,1.981882295498635e-07,1.6576699913680468e-08,0.2139571369837963,0.2457427637989476,61.58179465740686,0.1036649000598117,1,35.91530416205443,67.99128875217632,67.99129119275652,100.06727522958118,117.84174134600651,117.84176407238054,149.91772559938235,149.91772808452305,186.75891762498276,186.7589235901237
160,72,2031101992,512,102,0.0005742822536791,0.0009982078933836,2.519005325897265e-07,2.530725093059398e-08,0.2139572245475558,0.2457426926890579,71.72669836762508,0.1055705000180751,1,35.91530757824531,67.99128828882608,67.99130036182225,100.06727743978428,117.84174729143632,117.841757688584,149.91773234294308,149.9177361369479,186.75891501677657,186.7589239579659
160,73,2031101993,512,96,0.0006319765952812,0.0012574128147462,3.052098053558228e-07,8.496190082818789e-08,0.2139570982658288,0.2457427219260344,32.24176308592868,0.1003599000396207,1,35.91531974954992,67.99128829779076,67.99131876159672,100.06728411200515,117.8417582757546,117.84177566916551,149.91773139165875,149.91774412895137,186.75892739192028,186.7589787447169
160,74,2031101994,512,98,0.0005569176737106,0.0008436186087869,2.383773069097313e-07,3.44800065148493e-08,0.2139572706161425,0.2457428400717759,75.76172511342423,0.1023774000350385,1,35.91529997250478,67.9912876351599,67.99130125498166,100.06727184814908,117.84174247389524,117.84174737955824,149.9177289404138,149.91773410957703,186.7589350846836,186.75896574564695
160,75,2031101995,512,100,0.0006201740418422,0.0011608428959486,2.945037773811841e-07,3.43863518287029e-08,0.2139572236457585,0.2457427094644589,42.57726983581189,0.1021554000908508,1,35.91531185123366,67.99129784856298,67.99131290868522,100.06729061036158,117.84175128759972,117.84176284964188,149.91773736880558,149.9177425239283,186.7589239186865,186.75895566359577
160,76,2031101996,512,104,0.0005912703287753,0.0011424496696798,2.6831974534056965e-07,8.797941778665252e-08,0.2139570796863305,0.245742893798093,74.73477771407352,0.1004586999770253,1,35.915314650289766,67.991290229081,67.99130661645516,100.0672835536072,117.84174040316354,117.84177247170904,149.91772540880666,149.91773859847848,186.75894762811083,186.75898748802692
160,77,2031101997,512,99,0.0006362197517403,0.0013042791437856,3.0898144154207773e-07,6.604666706506738e-08,0.2139572096183029,0.2457428195593855,42.24978474737664,0.0969533999450504,1,35.91532083233,67.9912935704082,67.9913034326402,100.06728547601053,117.84176054463042,117.84176237662224,149.91773479282207,149.9177446943864,186.75894259432255,186.7589679392159
160,78,2031101998,512,103,0.0005250451892511,0.0009822600171654,2.1150578331623893e-07,5.3146292272842414e-08,0.2139572236215759,0.2457426193294316,65.59795131186016,0.0950231000315398,1,35.91530905049614,67.99128919446734,67.99129448502316,100.06727790559088,117.84174096830976,117.84174759795194,149.91772211349024,149.91773008106006,186.7588979629824,186.7589309803165
160,79,2031101999,512,96,0.0006340042397035,0.0015016563469189,3.058804864758817e-07,7.659449049826948e-08,0.2139570430109098,0.2457427049537979,38.80272215065554,0.0971078000729903,1,35.91533619473015,67.99130741533752,67.99131693966449,100.06729347644954,117.84175845966573,117.84178530782566,149.91773274662862,149.91774422949834,186.7589249480286,186.7589423629537
160,80,2031102000,512,103,0.0005431181309239,0.0009762367414417,2.267314995095433e-07,6.858764974314608e-08,0.2139571131342295,0.2457426533538546,92.5626756671288,0.0973270999966189,1,35.915305148790125,67.99129221314939,67.99129624201147,100.06728757783875,117.84174588131305,117.84176412963215,149.9177220811618,149.91773236366438,186.75890534644992,186.758932582674
160,81,2031102001,512,99,0.0005996844443071,0.0010981951318691,2.751635724411665e-07,3.888208407628539e-08,0.2139572332239994,0.2457428072845787,44.301852723798,0.0985549000324681,1,35.915312951687305,67.9912953857339,67.99130729670671,100.06727931796424,117.84174011179518,117.8417578402652,149.91773379537673,149.9177396244893,186.7589356842147,186.75896203204763
160,82,2031102002,512,92,0.0006903760466254,0.0013883216365578,3.6232346480247276e-07,5.433556759573684e-08,0.2139571539693796,0.2457428180300371,33.10388434086112,0.0968175999587401,1,35.91532723758551,67.991311087323,67.99132427274115,100.0672898746144,117.8417567506508,117.84178047199516,149.9177445454365,149.91775269129974,186.75895036195956,186.75959967249332
160,83,2031102003,512,107,0.0005734552864606,0.0009300982802925,2.526425240621303e-07,5.217456314771022e-08,0.2139572009684373,0.2457425195467659,47.58135982427511,0.1033694000216201,1,35.91529896849484,67.9912868194466,67.9913018969567,100.06728443896444,117.8417385724082,117.84175730686322,149.91772842629513,149.91773624818555,186.75888917092036,186.75893767704665
160,84,2031102004,512,100,0.0006186444730341,0.001268166457858,2.9273227823159104e-07,2.309744236712208e-08,0.2139572320463715,0.2457426578496608,56.94621499754266,0.1030798000283539,1,35.915321328984376,67.9912982679118,67.99131139099127,100.067284528792,117.84175191771072,117.84176301706955,149.91773879563382,149.91774225834922,186.75891591513567,186.7589526621984
160,85,2031102005,512,103,0.0005878646444454,0.0011671092853382,2.649035501546195e-07,7.152187798456005e-08,0.2139572278425181,0.245742640417332,40.583970363308616,0.1006431999849155,1,35.9153143511589,67.99127861297407,67.99130071359308,100.06728045537562,117.84174211916908,117.84175221560278,149.91772736393503,149.91773808633036,186.7589091297022,186.75894230390637
160,86,2031102006,512,102,0.0006215447254325,0.0010226709129658,2.9517997192736013e-07,9.62201607441061e-08,0.2139572306166874,0.2457426360571299,30.6908681838412,0.0945578999817371,1,35.915309362245935,67.99128937921124,67.991294960576,100.06728019751604,117.84174731808876,117.84175263596748,149.9177282001968,149.91774262530183,186.7589130150022,186.75894985453203
160,87,2031102007,512,100,0.0006284741434767,0.001222478440279,3.01894820649909e-07,4.6777212451923766e-08,0.2139572549956652,0.245742645317938,32.043771375579816,0.1039831000380218,1,35.91531843845424,67.99130005608745,67.99130853912857,100.06728275661656,117.84174828913318,117.8417574001749,149.9177366192445,149.9177436319765,186.7589154100359,186.75892713299228
160,88,2031102008,512,98,0.0006433409869622,0.00113687695132,3.163571853471794e-07,8.39731739631392e-08,0.2139570760351312,0.2457426884326836,42.08448527336415,0.0972248000325635,1,35.91531402454441,67.99129830892024,67.9913150366298,100.06727332250068,117.84173805065292,117.84178082135774,149.91773321107596,149.91774580014092,186.75892404186376,186.7589641546664
160,89,2031102009,512,100,0.0006459548338101,0.0011292237955534,3.19201502579826e-07,7.104538086226224e-08,0.2139571793476021,0.2457426048411069,116.51339734845342,0.0969731999794021,1,35.91531035122951,67.99129627712433,67.9913043681131,100.06728296883357,117.8417594299808,117.84176769750836,149.91773557559443,149.9177462265544,186.75891193642047,186.75893558464023
160,90,2031102010,512,96,0.0006225915596276,0.0010017044522366,2.964158042492784e-07,6.469344286364268e-08,0.2139571089032902,0.2457428330785684,38.18354575502596,0.0948683000169694,1,35.915308587911866,67.99129796887867,67.99130133192882,100.0672716205078,117.84174428042796,117.84177579464595,149.9177331118829,149.91774281057496,186.75894273727596,186.7589887644029
160,91,2031102011,512,92,0.0006357786640346,0.00113113381676,3.0834167481385054e-07,1.082285158185358e-07,0.2139570630302526,0.2457427562651961,69.18845899484543,0.0968957999721169,1,35.91531010031211,67.99129250297213,67.99131250949276,100.0672852283707,117.84177123491466,117.8417779330473,149.91772837310404,149.91774459847403,186.75893300949105,186.75903714521715
160,92,2031102012,512,98,0.0006091693242298,0.0013893282362159,2.847784916430339e-07,6.020368719120455e-08,0.2139570952283336,0.2457426892129714,53.58595812687266,0.0953604000387713,1,35.9153290875905,67.9913026598527,67.99130658729919,100.06729489294432,117.84174898077332,117.84177677321868,149.91773204033765,149.91774106593584,186.75891942463764,186.75894767432695
160,93,2031102013,512,105,0.0006289769670974,0.0012249088793905,3.023739577027027e-07,2.3188086679383703e-08,0.2139572926701594,0.2457429116281457,183.9119062868159,0.0929461000487208,1,35.915317741384634,67.99130509904731,67.99131264793967,100.0672877170621,117.84174815203647,117.84175536036,149.91774022750303,149.91774370380762,186.7589554064804,186.7589628918664
160,94,2031102014,512,94,0.0006474667844861,0.0011680299139053,3.21202637007823e-07,5.765858754862671e-08,0.2139571878999246,0.2457427484592496,58.007957702960525,0.0924299999605864,1,35.91531631537882,67.9913059770626,67.99131004958797,100.06728507095124,117.84174865850804,117.84176872228656,149.91773788251714,149.91774652655988,186.7589337673273,186.75896320633584
160,95,2031102015,512,100,0.000626672611145,0.0011777590132133,2.99553833608324e-07,6.360781699427324e-08,0.2139571705855993,0.2457427249753942,88.9607311535491,0.0961009999737143,1,35.91531471074299,67.99129689281996,67.99132664956537,100.0672830815579,117.84174145522525,117.8417671805768,149.91773374508358,149.9177432810211,186.758927001143,186.7589529285642
160,96,2031102016,512,101,0.0005968240015523,0.0011521742438648,2.7412101127928295e-07,5.5048146545564986e-08,0.2139572223454166,0.2457426765108872,35.57015932611223,0.0946905999444425,1,35.91531614250408,67.99128604621662,67.99129883479705,100.0672826334668,117.8417425014196,117.84175689128004,149.9177312154995,149.91773946819092,186.75891592262548,186.75892354916368
160,97,2031102017,512,98,0.0006555654504705,0.0012820330586732,3.275859859137476e-07,1.0800429083359638e-07,0.2139571917198992,0.2457428653149729,111.92533503201264,0.0972751000663265,1,35.91532319802968,67.99129591409425,67.99130487024,100.06729136515646,117.84175832908385,117.8417615588698,149.91773129178216,149.91774748353686,186.7589522430454,186.7589838440365
160,98,2031102018,512,96,0.0006572344366751,0.0012348024394941,3.298285527443836e-07,8.209100570426007e-08,0.2139571618202936,0.2457427180632151,42.91485315750198,0.0957766999490559,1,35.915319238506484,67.99130260400001,67.99130875876162,100.0672929660859,117.84175267565378,117.84177026241036,149.91773551284268,149.91774781973731,186.75893050360125,186.758967528734
160,99,2031102019,512,102,0.0006223670028143,0.0010341693170345,2.962523073344323e-07,8.599627109620587e-08,0.2139571559656792,0.24574263296083,62.69032637462367,0.0964068000903353,1,35.91530746606026,67.99129777627013,67.991303175982,100.06728701302984,117.84174302447072,117.84176552097884,149.91772989370085,149.91774278606388,186.7589127115741,186.75893893250824
216,0,2031109592,512,114,0.0005037738965424,0.0009125128155945,1.968152598058215e-07,6.19030171816197e-08,0.2139572872486679,0.2457426075311889,67.69555669601867,0.1407182000111788,1,35.91530382541655,67.99128322223724,67.99129350692536,100.06726701135676,117.84173064246748,117.84173454396723,149.91771859833273,149.91772787869058,186.75889399184757,186.7589100229806
216,1,2031109593,512,119,0.0003924196708653,0.0006131275157349,1.2027433041660626e-07,2.3422792330578666e-08,0.2139572257734626,0.245742602544629,50.363423895751296,0.1507499000290408,1,35.91529801844456,67.99128060321014,67.99128259998989,100.06727097439888,117.84173622441487,117.84173805421528,149.9177128923595,149.91771640385062,186.758881769434,186.75889202331888
216,2,2031109594,512,109,0.0004376882021664,0.0006929252223295,1.5006048666832236e-07,1.968935390059296e-08,0.2139572497640495,0.2457426295023811,32.84967610296036,0.1466096000513062,1,35.91529931952014,67.99128030725586,67.99128612057994,100.06727745485487,117.84173695942444,117.8417394827822,149.91771791754,149.9177208693226,186.75889027635012,186.7589105860501
216,3,2031109595,512,116,0.0004835520834194,0.0008726378983046,1.804892173589045e-07,6.87775651107421e-08,0.2139572103889586,0.2457425256992429,115.31443364864305,0.1449758999515324,1,35.91530239276182,67.99127985398819,67.99128983320199,100.06727567347724,117.8417326409182,117.84174258841882,149.91771512015362,149.91772543112788,186.75887927622784,186.75890093787177
216,4,2031109596,512,109,0.0005512133930161,0.000992518698697,2.335941943877164e-07,4.491174921822612e-08,0.2139572005211652,0.2457426978418587,51.63170494548877,0.1494522999273613,1,35.91530341193345,67.99128613900014,67.99129814904481,100.06728013981451,117.84174123984576,117.84175560705982,149.91772665943773,149.9177333925038,186.7589130448285,186.7589344840468
216,5,2031109597,512,120,0.0005216356932714,0.0007922899846509,2.1060327155726321e-07,9.158613291745913e-08,0.213957264109762,0.2457425749465306,43.35031138199419,0.1494635000126436,1,35.91530208466079,67.99128087797801,67.99128804288637,100.06726754822724,117.84172659699784,117.84173562994134,149.91771621537532,149.91772994575757,186.75889117389755,186.758895528733
216,6,2031109598,512,121,0.0005187297991977,0.0008808705243707,2.0762260234105977e-07,6.613287856908077e-08,0.2139572550869245,0.2457425519258784,75.39601776258624,0.1420093999477103,1,35.91530325053327,67.99128583554736,67.99129782419097,100.06727233174549,117.84173811221643,117.8417403516626,149.91771958441356,149.9177294989025,186.7588872758393,186.7589053458013
216,7,2031109599,512,105,0.0004915493850316,0.0011416456151088,1.8789912821562361e-07,1.9495692201468688e-08,0.2139571839819345,0.2457425412541794,143.61620719586946,0.1436071000061929,1,35.915315891450646,67.99128332984489,67.99129577402961,100.06728184715077,117.841747011243,117.84175504640083,149.91772361925536,149.91772654200466,186.7588827190649,186.75891280030035
216,8,2031109600,512,115,0.0005123326255298,0.0010831784744853,2.0361974843476002e-07,5.1223269454392814e-08,0.213957229257101,0.2457426955273234,49.82343263140382,0.1387569999787956,1,35.91531191309578,67.99129460305493,67.99130097511546,100.06727574949868,117.84173532337982,117.84174585912594,149.9177212195292,149.91772889880386,186.7589082041388,186.7589147043484
216,9,2031109601,512,113,0.0005170352988835,0.0009043205939561,2.069865711381821e-07,5.721808144716019e-08,0.2139572329383647,0.2457426307785135,92.48586205612447,0.1451955999946221,1,35.91530666926615,67.991280635622,67.99130276713804,100.06727496930068,117.84173458293824,117.84174491325724,149.9177208255471,149.91772940355017,186.75889900189253,186.7589515593253
216,10,2031109602,512,114,0.0004529202146429,0.0009499406025686,1.5934081984684785e-07,1.0866476599183688e-08,0.2139572287623617,0.2457426799598046,121.92563639677564,0.1461525000631809,1,35.9153034925016,67.99128956663404,67.99129934899457,100.06726649663632,117.84172997863053,117.84174534529856,149.91772063153164,149.9177222606088,186.75889923209712,186.75893301292083
216,11,2031109603,512,109,0.0005443804962176,0.0007967742238507,2.286553633141099e-07,5.5384420607767596e-08,0.2139572808067985,0.2457425872981606,28.08362774406053,0.1537458000238984,1,35.91530071087573,67.99128635659308,67.9912937062611,100.06727597747388,117.84173790279932,117.8417412603655,149.91772434898076,149.91773265208562,186.75889573195357,186.75890749916437
216,12,2031109604,512,113,0.0004982227136656,0.0009343842681994,1.9286449357663238e-07,2.8562735299979462e-08,0.213957193631847,0.2457426436786037,54.04733035039148,0.1499739999417215,1,35.915305103739904,67.99128523678192,67.99129575761938,100.0672759071916,117.8417383472446,117.84175298479408,149.91772300434127,149.9177272864008,186.758898818695,186.75892198847936
216,13,2031109605,512,113,0.0005009665904648,0.0009187641682701,1.94364565594436e-07,5.1486257339788763e-08,0.2139572341918777,0.2457425998254712,87.25895528584721,0.145808900007978,1,35.915303837522174,67.99128078123618,67.99129536632692,100.06727343885896,117.84173127949316,117.84174369237331,149.91771979258695,149.91772751128815,186.75889246922165,186.7589079120076
216,14,2031109606,512,110,0.0005098193845655,0.0009456332193814,2.0155872085616013e-07,3.785607324060416e-08,0.2139571765625006,0.2457426765226502,38.1135226093469,0.1454307000385597,1,35.915306078240874,67.99128328931118,67.99129620945506,100.06728255553436,117.84174080897574,117.84175545397392,149.91772291452398,149.91772858981935,186.7589050460174,186.7589204820755
216,15,2031109607,512,104,0.0006257149750775,0.0011227373311831,2.9936052510061904e-07,7.365017288801783e-08,0.2139571586227902,0.2457427658073789,121.80759683763316,0.1486263000406325,1,35.91531292808252,67.99130067272334,67.99130743129582,100.06728753891592,117.84175537738328,117.84176743950636,149.91773221057633,149.91774325204074,186.7589330935998,186.7589470589732
216,16,2031109608,512,110,0.0005619363108362,0.0009695415998027,2.436831869049594e-07,8.504345903999136e-08,0.213957206724674,0.2457427107439501,45.23174198644463,0.1495715000201016,1,35.91530752976016,67.99129908600511,67.9913019727518,100.0672760956392,117.84173388446524,117.84175017310903,149.9177221555027,149.91773490502234,186.7589164915989,186.75893266436628
216,17,2031109609,512,109,0.0005444871929481,0.0008914473592952,2.281412567087443e-07,8.587793111670586e-08,0.2139572296795223,0.2457425408287553,58.27364250415119,0.1604994999943301,1,35.91530305494068,67.99128559354419,67.99130051244606,100.06728273614314,117.84174191009524,117.84174427665847,149.91771970039017,149.91773257501194,186.7588886882936,186.7589046176968
216,18,2031109610,512,111,0.0005606746386386,0.0009230888433251,2.430400693134276e-07,6.53677300244888e-08,0.2139572662431226,0.2457426568643462,95.4868893538503,0.1706196999875828,1,35.915305091992764,67.99129500283634,67.99129970305364,100.06727668396152,117.841731874537,117.8417441035655,149.917725008828,149.91773480860763,186.758908317678,186.7589106781849
