problem,dim,potential,potential_scale,law,q,rho_used,N,rank,mass_cond_after_trunc,mass_truncation_tolerance,trial,seed,eigen_index,lambda_rfm,lambda_ref,rel_error,quad_order,assembly,integration_points,integration_scramble_seed,integration_backend,integration_dtype,integration_density,assembly_s,solve_s,total_s,omega_norm_max,boundary_factor,note
Ji2024 cube square,10,square,20.0,blind-tail,8.0,2.0,512,200,99784.95864326078,1e-05,4,21373191,3,178.54143034714252,181.89487396569749,0.018436163402754103,,qmc,200000,203508,torch,float64,uniform,1.5877660000696778,0.16276439977809787,1.7505303998477757,16.736785069267864,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,106,94305.18750125817,1e-05,0,20688803,1,143.92175381179052,145.07515814545604,0.007950391703237625,,qmc,200000,203457,torch,float64,uniform,0.16082049999386072,0.010353699792176485,0.1711741997860372,9.433805480143345,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,106,94305.18750125817,1e-05,0,20688803,2,171.1598485202958,175.80339245481804,0.026413278320073553,,qmc,200000,203457,torch,float64,uniform,0.16082049999386072,0.010353699792176485,0.1711741997860372,9.433805480143345,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,106,94305.18750125817,1e-05,0,20688803,3,175.27533842191932,175.80339245481804,0.00300366236126208,,qmc,200000,203457,torch,float64,uniform,0.16082049999386072,0.010353699792176485,0.1711741997860372,9.433805480143345,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,99,94596.41792416711,1e-05,1,20688900,1,143.86513157442667,145.07515814545604,0.008340687589092066,,qmc,200000,203457,torch,float64,uniform,0.13285999977961183,0.008528700098395348,0.14138869987800717,6.869747520948036,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,99,94596.41792416711,1e-05,1,20688900,2,171.00146050967882,175.80339245481804,0.027314216626242446,,qmc,200000,203457,torch,float64,uniform,0.13285999977961183,0.008528700098395348,0.14138869987800717,6.869747520948036,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,99,94596.41792416711,1e-05,1,20688900,3,175.03039917134575,175.80339245481804,0.004396919039380598,,qmc,200000,203457,torch,float64,uniform,0.13285999977961183,0.008528700098395348,0.14138869987800717,6.869747520948036,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,106,94518.10919453912,1e-05,2,20688997,1,143.88734682554298,145.07515814545604,0.008187558332503328,,qmc,200000,203457,torch,float64,uniform,0.13104930007830262,0.009520800318568945,0.14057010039687157,6.966195535327495,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,106,94518.10919453912,1e-05,2,20688997,2,170.10723195732797,175.80339245481804,0.03240074277266292,,qmc,200000,203457,torch,float64,uniform,0.13104930007830262,0.009520800318568945,0.14057010039687157,6.966195535327495,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,106,94518.10919453912,1e-05,2,20688997,3,175.53393873629165,175.80339245481804,0.0015326991974608391,,qmc,200000,203457,torch,float64,uniform,0.13104930007830262,0.009520800318568945,0.14057010039687157,6.966195535327495,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,107,93311.69601786726,1e-05,3,20689094,1,143.9133015795605,145.07515814545604,0.008008652761423334,,qmc,200000,203457,torch,float64,uniform,0.1365473000332713,0.009794299956411123,0.14634159998968244,5.931847525089239,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,107,93311.69601786726,1e-05,3,20689094,2,170.36121435521804,175.80339245481804,0.03095604711381582,,qmc,200000,203457,torch,float64,uniform,0.1365473000332713,0.009794299956411123,0.14634159998968244,5.931847525089239,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,107,93311.69601786726,1e-05,3,20689094,3,175.485683320971,175.80339245481804,0.0018071843177241205,,qmc,200000,203457,torch,float64,uniform,0.1365473000332713,0.009794299956411123,0.14634159998968244,5.931847525089239,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,102,97072.78221997742,1e-05,4,20689191,1,143.79591909687693,145.07515814545604,0.008817767734545682,,qmc,200000,203457,torch,float64,uniform,0.1371042998507619,0.010372400283813477,0.14747670013457537,7.790873513362817,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,102,97072.78221997742,1e-05,4,20689191,2,170.19186999141237,175.80339245481804,0.03191930704549879,,qmc,200000,203457,torch,float64,uniform,0.1371042998507619,0.010372400283813477,0.14747670013457537,7.790873513362817,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,128,102,97072.78221997742,1e-05,4,20689191,3,175.02322553440774,175.80339245481804,0.004437723922823617,,qmc,200000,203457,torch,float64,uniform,0.1371042998507619,0.010372400283813477,0.14747670013457537,7.790873513362817,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,151,98361.45307756618,1e-05,0,20816803,1,143.59022695907097,145.07515814545604,0.01023559929465139,,qmc,200000,203457,torch,float64,uniform,0.4432864999398589,0.048358199652284384,0.4916446995921433,9.68873583988242,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,151,98361.45307756618,1e-05,0,20816803,2,169.03783103697026,175.80339245481804,0.038483679543251964,,qmc,200000,203457,torch,float64,uniform,0.4432864999398589,0.048358199652284384,0.4916446995921433,9.68873583988242,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,151,98361.45307756618,1e-05,0,20816803,3,173.00153576597413,175.80339245481804,0.015937443809931014,,qmc,200000,203457,torch,float64,uniform,0.4432864999398589,0.048358199652284384,0.4916446995921433,9.68873583988242,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,151,99669.90651731782,1e-05,1,20816900,1,143.55258993210296,145.07515814545604,0.010495030526360114,,qmc,200000,203457,torch,float64,uniform,0.4422542001120746,0.046058100182563066,0.4883123002946377,12.939068945537905,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,151,99669.90651731782,1e-05,1,20816900,2,169.08582774766097,175.80339245481804,0.03821066597951743,,qmc,200000,203457,torch,float64,uniform,0.4422542001120746,0.046058100182563066,0.4883123002946377,12.939068945537905,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,151,99669.90651731782,1e-05,1,20816900,3,173.32461980022944,175.80339245481804,0.014099686132198202,,qmc,200000,203457,torch,float64,uniform,0.4422542001120746,0.046058100182563066,0.4883123002946377,12.939068945537905,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,144,92787.21677559067,1e-05,2,20816997,1,143.58365149261968,145.07515814545604,0.010280923845976038,,qmc,200000,203457,torch,float64,uniform,0.44395510014146566,0.04490280011668801,0.4888579002581537,9.552934921406447,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,144,92787.21677559067,1e-05,2,20816997,2,168.9050412004979,175.80339245481804,0.039239011022458185,,qmc,200000,203457,torch,float64,uniform,0.44395510014146566,0.04490280011668801,0.4888579002581537,9.552934921406447,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,144,92787.21677559067,1e-05,2,20816997,3,173.27958375723597,175.80339245481804,0.01435585890773237,,qmc,200000,203457,torch,float64,uniform,0.44395510014146566,0.04490280011668801,0.4888579002581537,9.552934921406447,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,152,98085.3445231662,1e-05,3,20817094,1,143.51867372927143,145.07515814545604,0.010728814195908343,,qmc,200000,203457,torch,float64,uniform,0.440081300213933,0.04617529967799783,0.4862565998919308,8.603930877044093,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,152,98085.3445231662,1e-05,3,20817094,2,169.44780710155257,175.80339245481804,0.03615166501919962,,qmc,200000,203457,torch,float64,uniform,0.440081300213933,0.04617529967799783,0.4862565998919308,8.603930877044093,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,152,98085.3445231662,1e-05,3,20817094,3,173.30497014037033,175.80339245481804,0.014211456784543051,,qmc,200000,203457,torch,float64,uniform,0.440081300213933,0.04617529967799783,0.4862565998919308,8.603930877044093,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,154,97795.24250948666,1e-05,4,20817191,1,143.71131396544703,145.07515814545604,0.009400949117984664,,qmc,200000,203457,torch,float64,uniform,0.44059590017423034,0.04564209980890155,0.4862379999831319,13.62760728442,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,154,97795.24250948666,1e-05,4,20817191,2,168.96677165356132,175.80339245481804,0.03888787756478445,,qmc,200000,203457,torch,float64,uniform,0.44059590017423034,0.04564209980890155,0.4862379999831319,13.62760728442,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,256,154,97795.24250948666,1e-05,4,20817191,3,172.90674313951928,175.80339245481804,0.016476640608873383,,qmc,200000,203457,torch,float64,uniform,0.44059590017423034,0.04564209980890155,0.4862379999831319,13.62760728442,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,171,99508.53818626866,1e-05,0,20944803,1,143.47418796797845,145.07515814545604,0.011035453608621392,,qmc,200000,203457,torch,float64,uniform,0.9825146002694964,0.10803559981286526,1.0905502000823617,6.769605551303815,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,171,99508.53818626866,1e-05,0,20944803,2,168.06554014891697,175.80339245481804,0.04401423771096864,,qmc,200000,203457,torch,float64,uniform,0.9825146002694964,0.10803559981286526,1.0905502000823617,6.769605551303815,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,171,99508.53818626866,1e-05,0,20944803,3,172.79004835960475,175.80339245481804,0.01714042063202917,,qmc,200000,203457,torch,float64,uniform,0.9825146002694964,0.10803559981286526,1.0905502000823617,6.769605551303815,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,163,99591.95369442046,1e-05,1,20944900,1,143.52992297653617,145.07515814545604,0.010651273372182586,,qmc,200000,203457,torch,float64,uniform,0.9815289000980556,0.1077768998220563,1.089305799920112,7.916813706392661,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,163,99591.95369442046,1e-05,1,20944900,2,169.0216994884699,175.80339245481804,0.03857543857176169,,qmc,200000,203457,torch,float64,uniform,0.9815289000980556,0.1077768998220563,1.089305799920112,7.916813706392661,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,163,99591.95369442046,1e-05,1,20944900,3,173.44921708467527,175.80339245481804,0.013390955301091809,,qmc,200000,203457,torch,float64,uniform,0.9815289000980556,0.1077768998220563,1.089305799920112,7.916813706392661,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,176,95148.29054172488,1e-05,2,20944997,1,143.42579371213426,145.07515814545604,0.01136903419169865,,qmc,200000,203457,torch,float64,uniform,0.9798735999502242,0.10329699981957674,1.083170599769801,8.354543449214296,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,176,95148.29054172488,1e-05,2,20944997,2,168.48236722458714,175.80339245481804,0.041643253454920814,,qmc,200000,203457,torch,float64,uniform,0.9798735999502242,0.10329699981957674,1.083170599769801,8.354543449214296,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,176,95148.29054172488,1e-05,2,20944997,3,172.3304604281698,175.80339245481804,0.019754636006474053,,qmc,200000,203457,torch,float64,uniform,0.9798735999502242,0.10329699981957674,1.083170599769801,8.354543449214296,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,185,98250.14309731193,1e-05,3,20945094,1,143.46145485722857,145.07515814545604,0.011123222671999637,,qmc,200000,203457,torch,float64,uniform,0.9771609995514154,0.09549969993531704,1.0726606994867325,15.869099365969374,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,185,98250.14309731193,1e-05,3,20945094,2,168.40997026666227,175.80339245481804,0.04205505983086133,,qmc,200000,203457,torch,float64,uniform,0.9771609995514154,0.09549969993531704,1.0726606994867325,15.869099365969374,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,185,98250.14309731193,1e-05,3,20945094,3,172.26849818261016,175.80339245481804,0.020107087939820936,,qmc,200000,203457,torch,float64,uniform,0.9771609995514154,0.09549969993531704,1.0726606994867325,15.869099365969374,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,172,97366.59725872887,1e-05,4,20945191,1,143.43125764887472,145.07515814545604,0.011331371391186819,,qmc,200000,203457,torch,float64,uniform,0.9760926999151707,0.10829959996044636,1.084392299875617,11.204466983041085,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,172,97366.59725872887,1e-05,4,20945191,2,168.780301303943,175.80339245481804,0.03994855305582343,,qmc,200000,203457,torch,float64,uniform,0.9760926999151707,0.10829959996044636,1.084392299875617,11.204466983041085,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,384,172,97366.59725872887,1e-05,4,20945191,3,173.17498162739176,175.80339245481804,0.014950853852844666,,qmc,200000,203457,torch,float64,uniform,0.9760926999151707,0.10829959996044636,1.084392299875617,11.204466983041085,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,200,98743.4536876168,1e-05,0,21072803,1,143.37718241207713,145.07515814545604,0.01170411085595011,,qmc,200000,203457,torch,float64,uniform,1.6450046002864838,0.21247689984738827,1.857481500133872,8.715878317053214,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,200,98743.4536876168,1e-05,0,21072803,2,167.49342823533945,175.80339245481804,0.04726850889191044,,qmc,200000,203457,torch,float64,uniform,1.6450046002864838,0.21247689984738827,1.857481500133872,8.715878317053214,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,200,98743.4536876168,1e-05,0,21072803,3,172.40103829021862,175.80339245481804,0.01935317696143907,,qmc,200000,203457,torch,float64,uniform,1.6450046002864838,0.21247689984738827,1.857481500133872,8.715878317053214,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,204,98626.38469010452,1e-05,1,21072900,1,143.32129687119235,145.07515814545604,0.012089328708539009,,qmc,200000,203457,torch,float64,uniform,1.7086332999169827,0.41526300041005015,2.123896300327033,10.472087004003267,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,204,98626.38469010452,1e-05,1,21072900,2,167.24983601395354,175.80339245481804,0.04865410343581843,,qmc,200000,203457,torch,float64,uniform,1.7086332999169827,0.41526300041005015,2.123896300327033,10.472087004003267,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,204,98626.38469010452,1e-05,1,21072900,3,171.8579625047611,175.80339245481804,0.02244228564059661,,qmc,200000,203457,torch,float64,uniform,1.7086332999169827,0.41526300041005015,2.123896300327033,10.472087004003267,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,191,99068.31162388716,1e-05,2,21072997,1,143.31505762758798,145.07515814545604,0.012132335682883395,,qmc,200000,203457,torch,float64,uniform,1.6567158000543714,0.24118429981172085,1.8979000998660922,9.958826672314027,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,191,99068.31162388716,1e-05,2,21072997,2,167.7361177195257,175.80339245481804,0.045888049272801386,,qmc,200000,203457,torch,float64,uniform,1.6567158000543714,0.24118429981172085,1.8979000998660922,9.958826672314027,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,191,99068.31162388716,1e-05,2,21072997,3,172.42428311698592,175.80339245481804,0.019220956380011606,,qmc,200000,203457,torch,float64,uniform,1.6567158000543714,0.24118429981172085,1.8979000998660922,9.958826672314027,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,209,97763.99315661106,1e-05,3,21073094,1,143.34109816579362,145.07515814545604,0.011952838803207137,,qmc,200000,203457,torch,float64,uniform,1.767132899723947,0.18019889993593097,1.947331799659878,11.253362070031015,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,209,97763.99315661106,1e-05,3,21073094,2,166.90815634438636,175.80339245481804,0.050597636292586234,,qmc,200000,203457,torch,float64,uniform,1.767132899723947,0.18019889993593097,1.947331799659878,11.253362070031015,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,209,97763.99315661106,1e-05,3,21073094,3,172.19122119683274,175.80339245481804,0.020546652755370653,,qmc,200000,203457,torch,float64,uniform,1.767132899723947,0.18019889993593097,1.947331799659878,11.253362070031015,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,203,99694.14228257697,1e-05,4,21073191,1,143.4274618338027,145.07515814545604,0.011357535864281546,,qmc,200000,203457,torch,float64,uniform,1.6510732001625001,0.217560900375247,1.8686341005377471,12.151204392826847,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,203,99694.14228257697,1e-05,4,21073191,2,167.30468293618296,175.80339245481804,0.04834212468806183,,qmc,200000,203457,torch,float64,uniform,1.6510732001625001,0.217560900375247,1.8686341005377471,12.151204392826847,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
Ji2024 cube exp,10,exp,20.0,blind-tail,8.0,2.0,512,203,99694.14228257697,1e-05,4,21073191,3,172.35766241475872,175.80339245481804,0.01959990641787461,,qmc,200000,203457,torch,float64,uniform,1.6510732001625001,0.217560900375247,1.8686341005377471,12.151204392826847,prod_i x_i(1-x_i),No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law.
