"problem","dim","potential","potential_scale","law","q","rho_used","N","rank","mass_cond_after_trunc","mass_truncation_tolerance","trial","seed","eigen_index","lambda_rfm","lambda_ref","rel_error","quad_order","assembly","integration_points","integration_scramble_seed","integration_backend","integration_dtype","integration_density","assembly_s","solve_s","total_s","omega_norm_max","boundary_factor","note"
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","128","106","93797.76550147132","1e-05","0","20688803","2","176.86389550571752","175.80339245481804","0.006032324155360294","","qmc","200000","203457","torch","float64","beta22","2.9125665999017656","0.011577399913221598","2.924143999814987","9.433805480143345","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","128","106","93797.76550147132","1e-05","0","20688803","3","177.21196937948642","175.80339245481804","0.008012228347814102","","qmc","200000","203457","torch","float64","beta22","2.9125665999017656","0.011577399913221598","2.924143999814987","9.433805480143345","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","128","99","95438.44790292816","1e-05","1","20688900","1","145.9853144214562","145.07515814545604","0.0062736879810091645","","qmc","200000","203457","torch","float64","beta22","2.8275142000056803","0.011625700164586306","2.8391399001702666","6.869747520948036","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","128","99","95438.44790292816","1e-05","1","20688900","2","176.5268035671236","175.80339245481804","0.004114887103168321","","qmc","200000","203457","torch","float64","beta22","2.8275142000056803","0.011625700164586306","2.8391399001702666","6.869747520948036","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","128","99","95438.44790292816","1e-05","1","20688900","3","177.0470670036586","175.80339245481804","0.007074235209426924","","qmc","200000","203457","torch","float64","beta22","2.8275142000056803","0.011625700164586306","2.8391399001702666","6.869747520948036","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","128","106","93491.15135658697","1e-05","2","20688997","1","145.9806316122758","145.07515814545604","0.006241409476265441","","qmc","200000","203457","torch","float64","beta22","2.77956199971959","0.010559500195086002","2.790121499914676","6.966195535327495","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","128","106","93491.15135658697","1e-05","2","20688997","2","176.1567874115802","175.80339245481804","0.0020101714297293596","","qmc","200000","203457","torch","float64","beta22","2.77956199971959","0.010559500195086002","2.790121499914676","6.966195535327495","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","128","106","93491.15135658697","1e-05","2","20688997","3","177.0386274595007","175.80339245481804","0.007026229627509169","","qmc","200000","203457","torch","float64","beta22","2.77956199971959","0.010559500195086002","2.790121499914676","6.966195535327495","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","128","107","92778.88598271896","1e-05","3","20689094","1","145.90460959890774","145.07515814545604","0.00571739134428561","","qmc","200000","203457","torch","float64","beta22","2.7845014999620616","0.011090700048953295","2.795592200011015","5.931847525089239","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","128","107","92778.88598271896","1e-05","3","20689094","2","176.3015765168951","175.80339245481804","0.002833756818458967","","qmc","200000","203457","torch","float64","beta22","2.7845014999620616","0.011090700048953295","2.795592200011015","5.931847525089239","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","128","107","92778.88598271896","1e-05","3","20689094","3","176.9200393522298","175.80339245481804","0.006351680031992195","","qmc","200000","203457","torch","float64","beta22","2.7845014999620616","0.011090700048953295","2.795592200011015","5.931847525089239","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","128","102","96524.03160035971","1e-05","4","20689191","1","145.9485106435802","145.07515814545604","0.00602000031768708","","qmc","200000","203457","torch","float64","beta22","2.7035324000753462","0.009957099799066782","2.713489499874413","7.790873513362817","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","128","102","96524.03160035971","1e-05","4","20689191","2","176.4576620868473","175.80339245481804","0.003721598445248537","","qmc","200000","203457","torch","float64","beta22","2.7035324000753462","0.009957099799066782","2.713489499874413","7.790873513362817","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","128","102","96524.03160035971","1e-05","4","20689191","3","176.89797498403547","175.80339245481804","0.006226174102406722","","qmc","200000","203457","torch","float64","beta22","2.7035324000753462","0.009957099799066782","2.713489499874413","7.790873513362817","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","152","99741.15540571592","1e-05","0","20816803","1","145.6671395713989","145.07515814545604","0.004080515461849963","","qmc","200000","203457","torch","float64","beta22","3.13344440003857","0.05059830006211996","3.18404270010069","9.68873583988242","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","152","99741.15540571592","1e-05","0","20816803","2","175.7861311441507","175.80339245481804","9.818531045575318e-05","","qmc","200000","203457","torch","float64","beta22","3.13344440003857","0.05059830006211996","3.18404270010069","9.68873583988242","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","152","99741.15540571592","1e-05","0","20816803","3","176.03729069676106","175.80339245481804","0.0013304535178587993","","qmc","200000","203457","torch","float64","beta22","3.13344440003857","0.05059830006211996","3.18404270010069","9.68873583988242","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","151","98862.18877784793","1e-05","1","20816900","1","145.716955909446","145.07515814545604","0.0044238984275066125","","qmc","200000","203457","torch","float64","beta22","4.492664200253785","0.06740469997748733","4.560068900231272","12.939068945537905","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","151","98862.18877784793","1e-05","1","20816900","2","175.67348442228118","175.80339245481804","0.0007389392816765319","","qmc","200000","203457","torch","float64","beta22","4.492664200253785","0.06740469997748733","4.560068900231272","12.939068945537905","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","151","98862.18877784793","1e-05","1","20816900","3","176.16835450703994","175.80339245481804","0.0020759670625565114","","qmc","200000","203457","torch","float64","beta22","4.492664200253785","0.06740469997748733","4.560068900231272","12.939068945537905","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","145","99152.57769590129","1e-05","2","20816997","1","145.7079336691562","145.07515814545604","0.004361708315807757","","qmc","200000","203457","torch","float64","beta22","4.071884899865836","0.05002239998430014","4.121907299850136","9.552934921406447","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","145","99152.57769590129","1e-05","2","20816997","2","175.60846298846639","175.80339245481804","0.0011087924051394512","","qmc","200000","203457","torch","float64","beta22","4.071884899865836","0.05002239998430014","4.121907299850136","9.552934921406447","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","145","99152.57769590129","1e-05","2","20816997","3","176.28172037740137","175.80339245481804","0.002720811674360972","","qmc","200000","203457","torch","float64","beta22","4.071884899865836","0.05002239998430014","4.121907299850136","9.552934921406447","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","153","99841.33533868172","1e-05","3","20817094","1","145.7074487545239","145.07515814545604","0.00435836580949245","","qmc","200000","203457","torch","float64","beta22","3.778694699984044","0.053593500051647425","3.8322882000356913","8.603930877044093","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","153","99841.33533868172","1e-05","3","20817094","2","175.44948993348007","175.80339245481804","0.0020130585445268102","","qmc","200000","203457","torch","float64","beta22","3.778694699984044","0.053593500051647425","3.8322882000356913","8.603930877044093","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","153","99841.33533868172","1e-05","3","20817094","3","176.06763717009764","175.80339245481804","0.0015030694891027998","","qmc","200000","203457","torch","float64","beta22","3.778694699984044","0.053593500051647425","3.8322882000356913","8.603930877044093","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","154","97168.07684029517","1e-05","4","20817191","1","145.75851530163868","145.07515814545604","0.004710366439838626","","qmc","200000","203457","torch","float64","beta22","3.6048369999043643","0.07808890007436275","3.682925899978727","13.62760728442","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","154","97168.07684029517","1e-05","4","20817191","2","175.49316737230276","175.80339245481804","0.0017646137437023713","","qmc","200000","203457","torch","float64","beta22","3.6048369999043643","0.07808890007436275","3.682925899978727","13.62760728442","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","256","154","97168.07684029517","1e-05","4","20817191","3","176.167376061894","175.80339245481804","0.0020704014979091513","","qmc","200000","203457","torch","float64","beta22","3.6048369999043643","0.07808890007436275","3.682925899978727","13.62760728442","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","171","99026.69941544888","1e-05","0","20944803","1","145.60788997127844","145.07515814545604","0.003672109220024182","","qmc","200000","203457","torch","float64","beta22","4.382289899978787","0.3431307999417186","4.725420699920505","6.769605551303815","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","171","99026.69941544888","1e-05","0","20944803","2","175.54741214303957","175.80339245481804","0.0014560601374302839","","qmc","200000","203457","torch","float64","beta22","4.382289899978787","0.3431307999417186","4.725420699920505","6.769605551303815","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","171","99026.69941544888","1e-05","0","20944803","3","175.86443395081574","175.80339245481804","0.00034721455112640725","","qmc","200000","203457","torch","float64","beta22","4.382289899978787","0.3431307999417186","4.725420699920505","6.769605551303815","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","163","98314.26122132079","1e-05","1","20944900","1","145.71428400313005","145.07515814545604","0.004405481033721838","","qmc","200000","203457","torch","float64","beta22","4.982544700149447","0.11084630014374852","5.093391000293195","7.916813706392661","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","163","98314.26122132079","1e-05","1","20944900","2","175.37838987236785","175.80339245481804","0.0024174879478472936","","qmc","200000","203457","torch","float64","beta22","4.982544700149447","0.11084630014374852","5.093391000293195","7.916813706392661","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","163","98314.26122132079","1e-05","1","20944900","3","175.82603796190094","175.80339245481804","0.00012881154775621858","","qmc","200000","203457","torch","float64","beta22","4.982544700149447","0.11084630014374852","5.093391000293195","7.916813706392661","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","177","99713.214396777","1e-05","2","20944997","1","145.63868091591462","145.07515814545604","0.0038843505508611865","","qmc","200000","203457","torch","float64","beta22","3.7053808998316526","0.11066820006817579","3.8160490998998284","8.354543449214296","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","177","99713.214396777","1e-05","2","20944997","2","175.1901554431561","175.80339245481804","0.0034881978276928905","","qmc","200000","203457","torch","float64","beta22","3.7053808998316526","0.11066820006817579","3.8160490998998284","8.354543449214296","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","177","99713.214396777","1e-05","2","20944997","3","175.6288205885972","175.80339245481804","0.0009929948664995762","","qmc","200000","203457","torch","float64","beta22","3.7053808998316526","0.11066820006817579","3.8160490998998284","8.354543449214296","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","185","97105.65825857416","1e-05","3","20945094","1","145.56369526733934","145.07515814545604","0.003367476059502051","","qmc","200000","203457","torch","float64","beta22","3.5614018999040127","0.10012730024755001","3.6615292001515627","15.869099365969374","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","185","97105.65825857416","1e-05","3","20945094","2","175.1953725709787","175.80339245481804","0.0034585219053472472","","qmc","200000","203457","torch","float64","beta22","3.5614018999040127","0.10012730024755001","3.6615292001515627","15.869099365969374","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","185","97105.65825857416","1e-05","3","20945094","3","175.72136311997698","175.80339245481804","0.0004665969961992331","","qmc","200000","203457","torch","float64","beta22","3.5614018999040127","0.10012730024755001","3.6615292001515627","15.869099365969374","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","172","96207.3509469854","1e-05","4","20945191","1","145.62175138513098","145.07515814545604","0.0037676556528506797","","qmc","200000","203457","torch","float64","beta22","3.426675499882549","0.10222249990329146","3.5288979997858405","11.204466983041085","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","172","96207.3509469854","1e-05","4","20945191","2","175.35448178094018","175.80339245481804","0.002553481292991732","","qmc","200000","203457","torch","float64","beta22","3.426675499882549","0.10222249990329146","3.5288979997858405","11.204466983041085","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","384","172","96207.3509469854","1e-05","4","20945191","3","176.10534445448886","175.80339245481804","0.0017175550224289458","","qmc","200000","203457","torch","float64","beta22","3.426675499882549","0.10222249990329146","3.5288979997858405","11.204466983041085","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","201","98968.80163112316","1e-05","0","21072803","1","145.56647632534236","145.07515814545604","0.003386645833559682","","qmc","200000","203457","torch","float64","beta22","3.8622284000739455","0.17861120030283928","4.040839600376785","8.715878317053214","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","201","98968.80163112316","1e-05","0","21072803","2","175.03945537335412","175.80339245481804","0.00434540580131442","","qmc","200000","203457","torch","float64","beta22","3.8622284000739455","0.17861120030283928","4.040839600376785","8.715878317053214","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","201","98968.80163112316","1e-05","0","21072803","3","175.62754974762916","175.80339245481804","0.0010002236289841197","","qmc","200000","203457","torch","float64","beta22","3.8622284000739455","0.17861120030283928","4.040839600376785","8.715878317053214","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","205","99253.01573326935","1e-05","1","21072900","1","145.51696061780186","145.07515814545604","0.003045335107633319","","qmc","200000","203457","torch","float64","beta22","3.814401799812913","0.18986150017008185","4.004263299982995","10.472087004003267","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","205","99253.01573326935","1e-05","1","21072900","2","175.0513958711619","175.80339245481804","0.0042774861915671055","","qmc","200000","203457","torch","float64","beta22","3.814401799812913","0.18986150017008185","4.004263299982995","10.472087004003267","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","205","99253.01573326935","1e-05","1","21072900","3","175.45961417124724","175.80339245481804","0.001955470134964268","","qmc","200000","203457","torch","float64","beta22","3.814401799812913","0.18986150017008185","4.004263299982995","10.472087004003267","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","192","99706.71210867797","1e-05","2","21072997","1","145.64985442245464","145.07515814545604","0.003961369295371638","","qmc","200000","203457","torch","float64","beta22","3.8032178999856114","0.17485000006854534","3.978067900054157","9.958826672314027","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","192","99706.71210867797","1e-05","2","21072997","2","175.17779707872066","175.80339245481804","0.0035584943348471467","","qmc","200000","203457","torch","float64","beta22","3.8032178999856114","0.17485000006854534","3.978067900054157","9.958826672314027","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","192","99706.71210867797","1e-05","2","21072997","3","175.77223435068416","175.80339245481804","0.0001772326671220948","","qmc","200000","203457","torch","float64","beta22","3.8032178999856114","0.17485000006854534","3.978067900054157","9.958826672314027","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","209","96882.75548941862","1e-05","3","21073094","1","145.53521555927765","145.07515814545604","0.0031711660335419834","","qmc","200000","203457","torch","float64","beta22","3.767158799804747","0.18179409997537732","3.9489528997801244","11.253362070031015","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","209","96882.75548941862","1e-05","3","21073094","2","175.10772159646004","175.80339245481804","0.003957095757050245","","qmc","200000","203457","torch","float64","beta22","3.767158799804747","0.18179409997537732","3.9489528997801244","11.253362070031015","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","209","96882.75548941862","1e-05","3","21073094","3","175.4066737313103","175.80339245481804","0.0022566044828156765","","qmc","200000","203457","torch","float64","beta22","3.767158799804747","0.18179409997537732","3.9489528997801244","11.253362070031015","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","203","98101.61332719063","1e-05","4","21073191","1","145.56298037301906","145.07515814545604","0.0033625483080563807","","qmc","200000","203457","torch","float64","beta22","3.8121539000421762","0.17985890014097095","3.992012800183147","12.151204392826847","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","203","98101.61332719063","1e-05","4","21073191","2","175.08752411486137","175.80339245481804","0.004071982513879255","","qmc","200000","203457","torch","float64","beta22","3.8121539000421762","0.17985890014097095","3.992012800183147","12.151204392826847","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
"Ji2024 cube exp","10","exp","20.0","blind-tail","8.0","2.0","512","203","98101.61332719063","1e-05","4","21073191","3","175.3427453353178","175.80339245481804","0.002620240218735396","","qmc","200000","203457","torch","float64","beta22","3.8121539000421762","0.17985890014097095","3.992012800183147","12.151204392826847","prod_i x_i(1-x_i)","No exact eigenfunction Fourier frequencies are used; omega is sampled from blind polynomial-tail or coefficient-scale polynomial-tail law."
