features,seed,unknowns,lambda,energy,lambda_abs_error,energy_abs_error,converged,wall_seconds,optimization_lambda,optimization_energy,evaluation_order,evaluation_mass
128.0,2086155221.0,,16.63702978538172,5.855563682194856,0.007034672881719217,0.004976568694856631,True,0.3374158999649808,16.637030423806706,5.8555638513239625,112.0,1.0000000025747986
128.0,2086155263.0,,16.64107160896681,5.852985731324875,0.01107649646680997,0.00239861782487516,True,0.3152765999548137,16.64106751764635,5.852984854435713,112.0,0.9999999924717898
128.0,2086155263.0,,16.64107160896681,5.852985731324875,0.01107649646680997,0.00239861782487516,True,0.314079700037837,16.64106751764635,5.852984854435713,112.0,0.9999999924717898
128.0,2086155263.0,,16.64107160896681,5.852985731324875,0.01107649646680997,0.00239861782487516,True,0.313485299993772,16.64106751764635,5.852984854435713,112.0,0.9999999924717898
128.0,2086155263.0,,16.64107160896681,5.852985731324875,0.01107649646680997,0.00239861782487516,True,0.3528234999976121,16.64106751764635,5.852984854435713,112.0,0.9999999924717898
128.0,2086155263.0,,16.64107160896681,5.852985731324875,0.01107649646680997,0.00239861782487516,True,0.3360728000407107,16.64106751764635,5.852984854435713,112.0,0.9999999924717898
128.0,2086155305.0,,16.64236412197746,5.852958217101943,0.012369009477460224,0.0023711036019431475,True,0.4610796000342816,16.64236316961426,5.852958009315888,112.0,1.0000000005007488
128.0,2086155305.0,,16.64236412197746,5.852958217101943,0.012369009477460224,0.0023711036019431475,True,0.4681887999759055,16.64236316961426,5.852958009315888,112.0,1.0000000005007488
128.0,2086155305.0,,16.64236412197746,5.852958217101943,0.012369009477460224,0.0023711036019431475,True,0.457442799990531,16.64236316961426,5.852958009315888,112.0,1.0000000005007488
128.0,2086155305.0,,16.64236412197746,5.852958217101943,0.012369009477460224,0.0023711036019431475,True,0.4628586000180803,16.64236316961426,5.852958009315888,112.0,1.0000000005007488
128.0,2086155305.0,,16.64236412197746,5.852958217101943,0.012369009477460224,0.0023711036019431475,True,0.4562887999927625,16.64236316961426,5.852958009315888,112.0,1.0000000005007488
128.0,2086155347.0,,16.643310933383706,5.852538278046193,0.013315820883704532,0.0019511645461935956,True,0.3301368999527767,16.643309887113503,5.852538065126906,112.0,1.0000000011495056
128.0,2086155347.0,,16.643310933383706,5.852538278046193,0.013315820883704532,0.0019511645461935956,True,0.3228173000388779,16.643309887113503,5.852538065126906,112.0,1.0000000011495056
128.0,2086155347.0,,16.643310933383706,5.852538278046193,0.013315820883704532,0.0019511645461935956,True,0.3213990000076592,16.643309887113503,5.852538065126906,112.0,1.0000000011495056
128.0,2086155347.0,,16.643310933383706,5.852538278046193,0.013315820883704532,0.0019511645461935956,True,0.3241691999719478,16.643309887113503,5.852538065126906,112.0,1.0000000011495056
128.0,2086155347.0,,16.643310933383706,5.852538278046193,0.013315820883704532,0.0019511645461935956,True,0.3223204000387341,16.643309887113503,5.852538065126906,112.0,1.0000000011495056
128.0,2086155389.0,,16.67566698545563,5.856086786811824,0.04567187295563002,0.005499673311824438,True,0.3218573000049218,16.675661538798433,5.856085658751192,112.0,1.0000000080096132
128.0,2086155389.0,,16.67566698545563,5.856086786811824,0.04567187295563002,0.005499673311824438,True,0.3258873000158928,16.675661538798433,5.856085658751192,112.0,1.0000000080096132
128.0,2086155389.0,,16.67566698545563,5.856086786811824,0.04567187295563002,0.005499673311824438,True,0.3192678999621421,16.675661538798433,5.856085658751192,112.0,1.0000000080096132
128.0,2086155389.0,,16.67566698545563,5.856086786811824,0.04567187295563002,0.005499673311824438,True,0.3193141000228934,16.675661538798433,5.856085658751192,112.0,1.0000000080096132
128.0,2086155389.0,,16.67566698545563,5.856086786811824,0.04567187295563002,0.005499673311824438,True,0.3226532000117004,16.675661538798433,5.856085658751192,112.0,1.0000000080096132
128.0,2086155431.0,,16.714277080581446,5.863051100698458,0.08428196808144506,0.012463987198458426,True,0.452893000037875,16.714269525005477,5.863049643035852,112.0,1.0000000001880947
128.0,2086155431.0,,16.714277080581446,5.863051100698458,0.08428196808144506,0.012463987198458426,True,0.45918070001062,16.714269525005477,5.863049643035852,112.0,1.0000000001880947
128.0,2086155431.0,,16.714277080581446,5.863051100698458,0.08428196808144506,0.012463987198458426,True,0.4688569999998435,16.714269525005477,5.863049643035852,112.0,1.0000000001880947
128.0,2086155431.0,,16.714277080581446,5.863051100698458,0.08428196808144506,0.012463987198458426,True,0.463937500026077,16.714269525005477,5.863049643035852,112.0,1.0000000001880947
128.0,2086155431.0,,16.714277080581446,5.863051100698458,0.08428196808144506,0.012463987198458426,True,0.4578541999799199,16.714269525005477,5.863049643035852,112.0,1.0000000001880947
128.0,2086155473.0,,16.671687289815186,5.855681241378093,0.041692177315184153,0.005094127878093602,True,0.4195286000031046,16.671685766441758,5.855680821106491,112.0,1.000000001445391
128.0,2086155473.0,,16.671687289815186,5.855681241378093,0.041692177315184153,0.005094127878093602,True,0.4171904000104405,16.671685766441758,5.855680821106491,112.0,1.000000001445391
