seed,features,rank,frequency_radius,cutoff,keff,keff_error,flux_error,source_target_normalized_score,seconds
2026071104,5200,4880,100.0,1e-12,0.9688111438186277,3.403318270818857e-05,0.00952838548767706,0.20110140114554484,367.57402629987337
2026071104,5200,5158,105.0,1e-12,0.9686466656475455,0.00020380060788270695,0.0275072283312533,0.722236189250503,371.6531939001288
2026071104,6000,5040,100.0,1e-12,0.9688114078305952,3.3760680699900325e-05,0.009345013158617665,0.19723123527611627,486.4818764999509
2026071104,6000,5424,105.0,1e-12,0.9688125011322508,3.263222088180998e-05,0.0090819581169595,0.19167932540384333,492.3232328000013
