seed,features,rank,frequency_radius,cutoff,keff,keff_error,flux_error,source_target_normalized_score,seconds
2026071104,6000,5498,106.0,1e-12,0.9688123166690583,3.282261600247505e-05,0.009070934967906293,0.19144667626065917,496.56197429983877
2026071104,6000,5571,107.0,1e-12,0.9688121577912499,3.298660296976076e-05,0.009093862396147033,0.19193057124474014,498.2468620999716
2026071104,6000,5640,108.0,1e-12,0.9688109488501196,3.423442097206488e-05,0.00901984160489078,0.19036832495917733,498.0387924001552
