seed,features,rank,frequency_radius,cutoff,keff,keff_error,flux_error,source_target_normalized_score,seconds
2026071104,4000,3333,80.0,1e-12,0.9688021279464848,4.333898535255095e-05,0.011158764817755212,0.23551138257434864,207.30479430011474
2026071104,4000,3906,90.0,1e-12,0.9688052801131429,4.00854519885042e-05,0.01038125912693573,0.2191017312200192,210.38055080012418
2026071104,4600,3411,80.0,1e-12,0.968802535194482,4.2918641160737375e-05,0.011197748141488379,0.23633414536393024,274.7607793000061
2026071104,4600,4078,90.0,1e-12,0.9688065233775471,3.880220695164387e-05,0.010319809249170232,0.21780480042992406,278.06581910001114
2026071104,5200,3460,80.0,1e-12,0.9688028225903363,4.262200329155614e-05,0.011101697102223954,0.23430693953745074,353.1422123000957
2026071104,5200,4179,90.0,1e-12,0.9688066972382025,3.8622755322299176e-05,0.010192062828965539,0.21510864753731535,363.77357909991406
